gene_name,gene_length,gene_type,gene_chr
Mest,24918.0,protein_coding,chr6
Zfpl1,4194.0,protein_coding,chr19
Sprtn,8275.0,,
Naa10,5071.0,,
Apobec4,6993.0,,
Timm10b,3581.0,protein_coding,chr7
Rps6ka1,40507.0,protein_coding,chr4
Fam32a,4688.0,,
Atp11c,369408.0,protein_coding,chrX
Rint1,32658.0,,
Mrpl52,2847.0,,
Ankrd63,4860.0,,
Cnnm1,56774.0,protein_coding,chr19
Gm15396,10656.0,processed_transcript,chr7
Lsm11,16666.0,protein_coding,chr11
Plekha8,50728.0,,
Polk,61889.0,,
Rpf2,23790.0,,
Snrpn,157724.0,,
Tiparp,27108.0,protein_coding,chr3
Agbl5,18271.0,,
Zbtb2,21033.0,,
Pde1b,27018.0,,
Hpca,10466.0,protein_coding,chr4
Slc45a4,68338.0,protein_coding,chr15
Gemin5,48537.0,protein_coding,chr11
Ntng1,363971.0,protein_coding,chr3
Zfp219,14656.0,,
Exosc3,26119.0,,
2700097O09Rik,34449.0,,
Rian,57908.0,processed_transcript,chr12
Tmprss7,37343.0,,
Ptch1,65270.0,,
Dand5,17005.0,,
E530011L22Rik,5281.0,TEC,chr9
4933436I20Rik,252094.0,,
Fam20c,55563.0,protein_coding,chr5
C1ql3,8349.0,,
Uqcrfs1,5054.0,,
Rnf144a,114290.0,protein_coding,chr12
Ust,314069.0,protein_coding,chr10
Commd8,11614.0,,
Trim66,59128.0,protein_coding,chr7
Ptpmt1,9542.0,processed_transcript,chr2
Tbc1d20,20168.0,,
Tmem145,10089.0,protein_coding,chr7
Filip1,197800.0,,
Emid1,45992.0,protein_coding,chr11
Slc25a38,14130.0,protein_coding,chr9
Rnaseh2b,80403.0,,
Gm29325,2527.0,,
Tmem28,27769.0,protein_coding,chrX
Tsen15,15953.0,,
Dph3,5163.0,,
Chrd,9257.0,protein_coding,chr16
Fuca1,19576.0,,
Nacc1,17423.0,protein_coding,chr8
Tmem50b,23297.0,,
Pstpip2,92965.0,,
Nrg2,179728.0,protein_coding,chr18
Cbfb,47315.0,,
Vps37c,25892.0,protein_coding,chr19
Mylk,257210.0,protein_coding,chr16
Pdap1,11469.0,protein_coding,chr5
Tmem64,20922.0,,
Cyp2u1,14786.0,protein_coding,chr3
Cenpo,38290.0,protein_coding,chr12
Nop10,1343.0,,
Ndufb2,10808.0,,
Pigx,15324.0,,
Dctd,54141.0,,
Cd276,31139.0,protein_coding,chr9
Tdrkh,21395.0,,
Rbms1,212999.0,,
Tmem80,9417.0,protein_coding,chr7
Ddx39,11715.0,protein_coding,chr8
Pitrm1,32366.0,protein_coding,chr13
Gm15414,32417.0,,
Ppp2cb,19816.0,,
Dus1l,7202.0,protein_coding,chr11
Hebp1,60500.0,protein_coding,chr6
Bbip1,14766.0,,
Wdr83os,1599.0,,
Rab39b,6185.0,,
Ldlrad3,236182.0,protein_coding,chr2
Pdcd2,8093.0,,
Spire2,36802.0,protein_coding,chr8
Med27,177974.0,protein_coding,chr2
Mrc2,58496.0,,
2210406O10Rik,17242.0,processed_transcript,chr5
Ak4,47718.0,protein_coding,chr4
Arl4a,32578.0,,
Rps10,6251.0,protein_coding,chr17
Gm26901,48463.0,lincRNA,chr1
Ttc38,26516.0,,
Adam4,2503.0,,
Mettl3,10287.0,,
Cnnm3,16370.0,,
Ccm2,49857.0,protein_coding,chr11
Pkdcc,9778.0,,
Gm10563,30995.0,,
Crnkl1,17535.0,,
Mrfap1,1905.0,protein_coding,chr5
Fam71d,42981.0,,
B3galt5,84058.0,protein_coding,chr16
Zfp275,16459.0,protein_coding,chrX
Dtwd2,59456.0,protein_coding,chr18
Spats2l,174232.0,protein_coding,chr1
Fam71e1,4905.0,protein_coding,chr7
Hyal1,4783.0,protein_coding,chr9
Sept5,9452.0,,
Glb1l,12577.0,,
Cend1,3045.0,,
Elp6,16929.0,,
Chek1,18583.0,protein_coding,chr9
Eif1a,18755.0,,
Slc16a14,29236.0,,
Pdp1,8268.0,,
Timm22,9340.0,,
Elovl4,27585.0,,
Nr4a2,17173.0,,
Slc25a20,22553.0,,
Vmn2r86,14488.0,,
Tmem136,7920.0,protein_coding,chr9
Gm11149,54303.0,,
Ccng1,6759.0,protein_coding,chr11
Fancm,56455.0,protein_coding,chr12
Rab22a,47583.0,,
Dgka,24721.0,,
Gm11266,39276.0,antisense,chr4
Smarcal1,49883.0,,
Zfp317,27629.0,,
Ikbkb,47377.0,,
A230077H06Rik,82461.0,antisense,chr7
Gpr61,6561.0,,
Csk,26985.0,protein_coding,chr9
Gm13883,19085.0,,
Kcnh5,280112.0,protein_coding,chr12
Lrp12,73405.0,protein_coding,chr15
Polr2g,5450.0,,
Dse,56322.0,protein_coding,chr10
Naa16,65509.0,,
Mrap2,39739.0,,
Gm12992,20551.0,processed_transcript,chr4
Dbt,36911.0,protein_coding,chr3
Arxes1,1579.0,,
Ndufb6,8830.0,,
Fam210a,40146.0,,
Bcl7c,47477.0,protein_coding,chr7
Zfp90,11271.0,,
Pms2,24004.0,,
Fbxl7,355121.0,protein_coding,chr15
Etfdh,25712.0,,
6430550D23Rik,34698.0,,
Bet1l,4183.0,,
Ctnnd2,856748.0,protein_coding,chr15
Smim19,14268.0,,
Angpt2,51299.0,,
Tmem246,13370.0,protein_coding,chr4
Efcab7,83590.0,,
A230083G16Rik,8981.0,,
Rab10os,14873.0,,
D11Wsu47e,10235.0,protein_coding,chr11
Nagpa,8723.0,protein_coding,chr16
Asb6,7236.0,,
Fam155a,565259.0,protein_coding,chr8
Elovl7,71279.0,,
Ptpro,210914.0,protein_coding,chr6
Arl4d,2291.0,protein_coding,chr11
Anxa5,26971.0,protein_coding,chr3
Bbs12,8899.0,protein_coding,chr3
Taf10,4968.0,protein_coding,chr7
A330041J22Rik,5793.0,,
Fam189a2,58269.0,,
Fxn,19152.0,,
Ifnar1,22203.0,,
Gm27188,22600.0,,
Abat,108139.0,,
Glrx5,10218.0,,
Adam12,348947.0,protein_coding,chr7
Eogt,39158.0,,
B230216N24Rik,26564.0,processed_transcript,chr1
Amotl1,103090.0,protein_coding,chr9
Mkks,17609.0,protein_coding,chr2
Kctd20,17599.0,protein_coding,chr17
Efcab2,78428.0,,
2810021J22Rik,16072.0,,
Mthfsl,31694.0,,
4930579K19Rik,1382.0,,
Ndufb3,9580.0,protein_coding,chr1
Mrto4,5141.0,protein_coding,chr4
Sytl5,108921.0,,
Hlcs,184689.0,protein_coding,chr16
Ngdn,8683.0,,
Ddx19a,22804.0,,
Slc39a11,405226.0,protein_coding,chr11
Vps72,12029.0,protein_coding,chr3
Ruvbl1,32163.0,,
Pigm,7553.0,,
Zfp189,10341.0,protein_coding,chr4
Rap2c,14106.0,protein_coding,chrX
Lamp1,16177.0,,
Atg7,217517.0,protein_coding,chr6
Kcng3,45938.0,protein_coding,chr17
Zfp629,8766.0,,
Vmn2r85,15639.0,,
Gnpda2,19232.0,,
Gas2l3,35144.0,,
Ikzf2,156031.0,,
4930599N23Rik,29839.0,antisense,chr6
Tprgl,3181.0,,
Tomm22,2539.0,,
4930522L14Rik,15896.0,protein_coding,chr5
Abhd17b,32452.0,,
Sephs1,28993.0,protein_coding,chr2
Dctn5,16003.0,protein_coding,chr7
Spata24,5497.0,,
Acsl5,45782.0,,
Fam222a,45204.0,protein_coding,chr5
Gm26777,8965.0,,
Pcdhgc4,26794.0,protein_coding,chr18
Serp2,24075.0,protein_coding,chr14
Slc2a13,305565.0,protein_coding,chr15
Acsl3,49918.0,,
Cnbd2,63339.0,,
Pex11b,9990.0,,
Zbtb34,25216.0,,
March3,163832.0,protein_coding,chr18
Ostc,13532.0,,
Pigf,28150.0,protein_coding,chr17
Abhd6,53861.0,,
Trim59,9467.0,,
Ascc1,97183.0,,
Fbxo25,32719.0,protein_coding,chr8
Wdr95,83215.0,,
Sult2b1,54686.0,protein_coding,chr7
Dus4l,14776.0,,
Pex3,29300.0,,
Abhd11,3023.0,protein_coding,chr5
Rsph14,75109.0,protein_coding,chr10
Trim39,13374.0,protein_coding,chr17
Vat1l,168459.0,,
Mrps10,12530.0,,
Adipor2,64554.0,,
Txndc5,28745.0,,
Dhrs13,5586.0,protein_coding,chr11
Cd63,11833.0,,
Sf3b4,5232.0,,
0610030E20Rik,5831.0,,
Trim28,31921.0,protein_coding,chr7
Ccnj,17293.0,protein_coding,chr19
D130017N08Rik,10221.0,lincRNA,chr5
Pros1,75039.0,protein_coding,chr16
Dusp14,21220.0,protein_coding,chr11
Ears2,30050.0,protein_coding,chr7
Zfp395,40541.0,protein_coding,chr14
Rhof,29648.0,protein_coding,chr5
9530026P05Rik,332650.0,lincRNA,chr6
Hrh1,85360.0,,
Naf1,30347.0,protein_coding,chr8
Tprkb,18419.0,,
Lpcat2,63940.0,protein_coding,chr8
Phex,253237.0,protein_coding,chrX
Exosc7,22914.0,protein_coding,chr9
Igfbp5,16952.0,,
Idh3a,18327.0,,
Mad2l2,15315.0,protein_coding,chr4
Khnyn,13828.0,,
Adamts5,45655.0,,
Med9,13999.0,,
Nsg2,58739.0,protein_coding,chr11
Klf6,8912.0,protein_coding,chr13
Tysnd1,7259.0,,
Rhbdd2,13830.0,protein_coding,chr5
Glod4,122738.0,protein_coding,chr11
Tmem121,3593.0,protein_coding,chr12
Eya4,247823.0,protein_coding,chr10
Rsph10b,52684.0,,
Cyc1,2737.0,,
C330018D20Rik,19535.0,,
Sumo3,12234.0,protein_coding,chr10
9430038I01Rik,35188.0,protein_coding,chr7
Med12,23435.0,protein_coding,chrX
Idnk,7044.0,protein_coding,chr13
2510039O18Rik,6419.0,protein_coding,chr4
Sqle,16115.0,,
Cox14,3885.0,,
Slc18b1,30982.0,protein_coding,chr10
Gltp,21586.0,protein_coding,chr5
Gm15243,5544.0,,
Tiprl,24710.0,,
Fam149b,35329.0,,
Gm15494,25588.0,antisense,chr7
Mrpl36,3665.0,,
B4galt7,10547.0,,
Lsg1,27098.0,,
Hsbp1,4434.0,,
Col6a2,27868.0,protein_coding,chr10
1810034E14Rik,23152.0,antisense,chr13
Abcg2,111153.0,protein_coding,chr6
Tmem209,30730.0,,
Pomk,13529.0,,
Jmjd4,8522.0,,
Rraga,1617.0,,
Ccdc167,29687.0,protein_coding,chr17
Jph1,133329.0,protein_coding,chr1
Gm27200,,antisense,chr4
Rft1,36957.0,protein_coding,chr14
Pdik1l,12893.0,protein_coding,chr4
Pgrmc2,16720.0,,
BC002059,22618.0,,
D030028A08Rik,48790.0,processed_transcript,chr11
Parp11,47421.0,,
Nek4,37444.0,,
Slc6a9,40692.0,protein_coding,chr4
Rrbp1,63868.0,,
Med6,21451.0,,
Gar1,6484.0,,
Dlx1as,21437.0,antisense,chr2
Ppan,4003.0,,
Sgpp2,109944.0,,
B3glct,84369.0,protein_coding,chr5
Irak1bp1,18147.0,,
Ankrd54,9799.0,,
Prpf19,14328.0,,
Efna2,10528.0,,
Ints12,19148.0,protein_coding,chr3
Tjp2,130525.0,protein_coding,chr19
Dysf,202470.0,protein_coding,chr6
Spin1,51666.0,,
Col19a1,325582.0,protein_coding,chr1
Syt1,513332.0,protein_coding,chr10
Cdc23,20784.0,,
Rps23,1992.0,protein_coding,chr13
Grip1os1,27186.0,,
Tbc1d7,19761.0,,
Ppil3,14492.0,protein_coding,chr1
Amt,5449.0,,
Igf2r,87258.0,protein_coding,chr17
A430106G13Rik,3387.0,lincRNA,chr1
Poc5,29443.0,protein_coding,chr13
Zbtb49,30722.0,protein_coding,chr5
Lin7c,10150.0,,
Suv39h1,13589.0,,
Nfkbib,9261.0,protein_coding,chr7
Trmt44,18867.0,protein_coding,chr5
Ubxn8,22381.0,,
Zmat4,520566.0,protein_coding,chr8
Cyfip1,90857.0,,
Pex16,6541.0,protein_coding,chr2
Sh3pxd2b,80353.0,,
Akr7a5,7682.0,protein_coding,chr4
Fabp3,6868.0,protein_coding,chr4
Emc6,1518.0,,
4933413L06Rik,13247.0,antisense,chr13
2810468N07Rik,4685.0,processed_transcript,chr17
Trpc6,136599.0,,
Sirt5,29707.0,,
Lcmt1,60574.0,protein_coding,chr7
Mapkapk2,44126.0,protein_coding,chr1
Bpgm,29406.0,,
Eri2,25379.0,,
Gm20319,41056.0,,
Dusp18,6056.0,protein_coding,chr11
Ifitm7,5189.0,,
Efcc1,25039.0,protein_coding,chr6
Cdc42se1,7677.0,,
Trappc6a,7750.0,protein_coding,chr7
Pmpcb,20011.0,,
Dtnbp1,80072.0,protein_coding,chr13
Lsm8,7172.0,protein_coding,chr6
Zfp512,29323.0,protein_coding,chr5
Elac1,19441.0,,
Prdx6,11107.0,,
Tmed1,2699.0,,
Nek10,208644.0,protein_coding,chr14
Adamts2,205489.0,protein_coding,chr11
Pgam5,10783.0,,
Bud31,7716.0,,
Zdhhc15,134095.0,protein_coding,chrX
Surf4,13888.0,,
Ndufs6,8704.0,,
Zfp442,44345.0,,
Sp2,29618.0,protein_coding,chr11
Rilpl1,38311.0,protein_coding,chr5
Alg1,11291.0,protein_coding,chr16
Rabl3,32500.0,,
AU041133,25052.0,,
Mettl14,17811.0,,
Fn3k,15578.0,,
Klf5,16345.0,protein_coding,chr14
Ubap1l,19336.0,,
Ap5z1,14766.0,protein_coding,chr5
Lpcat1,49225.0,protein_coding,chr13
Txndc12,27526.0,protein_coding,chr4
Coro1b,5416.0,protein_coding,chr19
Rspo3,83451.0,protein_coding,chr10
Ddx51,7045.0,protein_coding,chr5
Tctn1,26612.0,protein_coding,chr5
Tti2,14387.0,,
Psmd6,8810.0,protein_coding,chr14
Fkbp4,8942.0,,
Utrn,487177.0,protein_coding,chr10
Tnip2,17904.0,,
Gpx1,1440.0,,
Pes1,16029.0,,
Strap,16854.0,,
Cntn4,1021650.0,protein_coding,chr6
Gm26621,2715.0,,
Supt4a,6071.0,,
Acot9,35211.0,,
Dpm2,2721.0,protein_coding,chr2
Mei1,56818.0,protein_coding,chr15
Gm16189,30137.0,,
Arsb,171386.0,protein_coding,chr13
5430402O13Rik,28222.0,,
Gm28307,9242.0,,
Ypel1,17349.0,,
Mtmr10,53153.0,protein_coding,chr7
Mypop,10521.0,protein_coding,chr7
Tspan2,66984.0,protein_coding,chr3
Aff1,162948.0,protein_coding,chr5
Cnppd1,8157.0,protein_coding,chr1
D630023F18Rik,17929.0,,
Tfr2,17641.0,protein_coding,chr5
Adck1,101170.0,protein_coding,chr12
Gm26935,10784.0,,
Ssx2ip,35502.0,protein_coding,chr3
Uevld,35311.0,protein_coding,chr7
Ap1s3,65096.0,,
Rnf19b,27615.0,protein_coding,chr4
Rtl1,11137.0,,
Tdrd5,48368.0,,
Tmem41a,13226.0,,
Uchl5,30194.0,protein_coding,chr1
Eepd1,122563.0,protein_coding,chr9
4930444A19Rik,85795.0,antisense,chr1
Hipk4,7908.0,,
Zfp174,11612.0,,
Tmed7,37300.0,protein_coding,chr18
2610316D01Rik,97823.0,lincRNA,chr3
Rbm19,82516.0,protein_coding,chr5
1190007I07Rik,3377.0,protein_coding,chr10
Morn4,11418.0,,
Nt5c,1442.0,,
Coa7,13404.0,,
AW554918,298322.0,protein_coding,chr18
Rasgrf2,251256.0,protein_coding,chr13
Gan,57862.0,,
E130308A19Rik,135228.0,,
Ostm1,118637.0,protein_coding,chr10
Polq,83631.0,protein_coding,chr16
Endov,20090.0,protein_coding,chr11
St3gal4,72692.0,,
Gm16894,9623.0,,
Kcnrg,5369.0,,
Eif5,8736.0,,
Lipa,35156.0,,
Aasdhppt,14678.0,protein_coding,chr9
Pml,31710.0,protein_coding,chr9
Wdr89,38941.0,,
Gm16541,26258.0,,
Wars2,98118.0,protein_coding,chr3
Harbi1,10693.0,,
Eaf1,15459.0,,
Prdx4,16836.0,,
Coq4,10442.0,protein_coding,chr2
Lonrf3,33988.0,protein_coding,chrX
Fbxw17,15916.0,,
Zfp12,13671.0,protein_coding,chr5
Uhmk1,21977.0,,
Glp2r,109651.0,protein_coding,chr11
2610021A01Rik,29303.0,protein_coding,chr7
Shcbp1l,27412.0,protein_coding,chr1
Triqk,76715.0,,
Ankrd49,5238.0,,
Med21,8185.0,,
Fam217b,9904.0,,
Urb2,26997.0,protein_coding,chr8
Rmst,94133.0,,
Eif2b5,10506.0,protein_coding,chr16
Cep68,22392.0,,
Egr4,2468.0,protein_coding,chr6
Mtfp1,3965.0,protein_coding,chr11
Dock11,187730.0,protein_coding,chrX
Adck2,14896.0,,
Tmem158,1711.0,,
Nrip2,17131.0,,
Gm15492,18081.0,antisense,chr6
Cript,10260.0,,
Polr2d,7542.0,,
Gm10785,26744.0,processed_transcript,chr16
Eif2b2,7147.0,,
Fam126a,115414.0,,
Dynlt1a,11160.0,,
Crot,31291.0,protein_coding,chr5
Nbn,34664.0,,
Asns,18085.0,,
Dnah5,268300.0,protein_coding,chr15
Alk,735655.0,protein_coding,chr17
Slc25a26,104341.0,protein_coding,chr6
Ccndbp1,8501.0,,
Gm12353,45679.0,,
2810032G03Rik,40761.0,lincRNA,chr12
Idi1,6950.0,,
Sertad4,11268.0,,
Cdk5rap2,193587.0,protein_coding,chr4
Prkx,34867.0,,
Mcf2,123133.0,,
Zfp688,3101.0,protein_coding,chr7
Iqub,70202.0,protein_coding,chr6
Tbc1d31,57868.0,,
Endod1,27517.0,,
Crkl,35447.0,,
Hist3h2ba,,,
Lamc1,113864.0,,
Glis2,30211.0,protein_coding,chr16
Mrpl19,8107.0,,
Kdm1b,41780.0,,
Ppt2,11848.0,protein_coding,chr17
Zfp791,14542.0,protein_coding,chr8
Gm3696,17413.0,,
Aldoc,4813.0,protein_coding,chr11
Ofd1,50671.0,,
Fbxw8,90499.0,protein_coding,chr5
Dph1,13598.0,protein_coding,chr11
Ptger3,78996.0,protein_coding,chr3
Cnot8,14441.0,,
Arhgef33,92674.0,protein_coding,chr17
Gm2694,65085.0,lincRNA,chr8
Ift122,73229.0,protein_coding,chr6
Camk1g,23952.0,protein_coding,chr1
Det1,25716.0,protein_coding,chr7
Ppat,38329.0,protein_coding,chr5
Dcps,51653.0,,
Abhd3,64679.0,,
Commd1,86246.0,protein_coding,chr11
Churc1,17642.0,,
Mrps16,4330.0,,
Gm29587,12642.0,antisense,chr12
Lnx2,59931.0,protein_coding,chr5
Slbp,17622.0,,
Gnpnat1,28579.0,,
Epdr1,28221.0,protein_coding,chr13
Tle2,16284.0,,
Ppa2,68125.0,protein_coding,chr3
Bod1,6704.0,,
Gpt2,34984.0,protein_coding,chr8
Necab2,25921.0,,
Noa1,15902.0,,
Ano10,118549.0,protein_coding,chr9
Gm13830,18088.0,processed_transcript,chr5
Tmem165,25365.0,,
0610040B10Rik,3457.0,,
Colgalt2,110865.0,protein_coding,chr1
Sept2,31018.0,,
Elp3,62626.0,protein_coding,chr14
Snhg4,4945.0,,
Dcaf4,21454.0,,
Emc7,17165.0,,
Smim12,4025.0,protein_coding,chr4
Zfp202,21288.0,,
Mb21d2,103497.0,,
Pqlc1,39433.0,protein_coding,chr18
Dolk,2103.0,protein_coding,chr2
Mynn,17808.0,protein_coding,chr3
Clmn,101959.0,protein_coding,chr12
Nfkbil1,15617.0,protein_coding,chr17
Grip1os2,15636.0,,
Gprin1,13203.0,protein_coding,chr13
Kin,12213.0,,
Bzw1,14455.0,,
Golm1,41185.0,,
Coq2,20417.0,,
Btg2,3950.0,protein_coding,chr1
Bach1,34401.0,,
Surf6,14251.0,,
Arhgap15,647129.0,protein_coding,chr2
Oard1,7252.0,,
Pcgf3,45744.0,,
Elovl2,38024.0,,
Hspe1,3175.0,protein_coding,chr1
Phlda1,2359.0,protein_coding,chr10
Cdh13,1041188.0,protein_coding,chr8
Caprin2,53745.0,,
Tmem9,27192.0,,
Znrd1,4203.0,protein_coding,chr17
Tmem169,18735.0,,
Txndc9,12704.0,,
Myl12a,9222.0,protein_coding,chr17
Zc4h2,19316.0,,
Adat1,25394.0,,
Gyg,33233.0,,
Tmem248,26684.0,,
Srrd,5648.0,protein_coding,chr5
Wdyhv1,17288.0,,
Pi4k2b,27766.0,protein_coding,chr5
Bcl7b,13572.0,protein_coding,chr5
Fam161a,23257.0,,
Hmcn1,430911.0,protein_coding,chr1
Pms1,107831.0,protein_coding,chr1
Itm2b,23063.0,,
A530058N18Rik,36725.5,processed_transcript,chr2
Fam111a,44028.0,,
Unc5d,572919.0,protein_coding,chr8
Ndufaf6,25160.0,protein_coding,chr4
Actr6,20324.0,,
Nr2f6,7837.0,protein_coding,chr8
Pop4,9427.0,protein_coding,chr7
Hpgd,26458.0,protein_coding,chr8
Tmem65,41369.0,,
Col20a1,31828.0,,
Snapc5,3858.0,,
Aldh4a1,26824.0,protein_coding,chr4
Dis3,24564.0,protein_coding,chr14
Pkd2l2,35627.0,,
Klhl36,14729.0,,
Zfp707,6745.0,,
Npy1r,9600.0,protein_coding,chr8
Ccne2,13428.0,protein_coding,chr4
2310009B15Rik,4869.0,protein_coding,chr1
Smug1,13802.0,,
Thap1,6010.0,,
Slu7,14237.0,,
Cntnap5a,902567.0,protein_coding,chr1
Txndc17,2468.0,protein_coding,chr11
Gid4,33782.0,,
Slc35f5,35225.0,,
Fgf2,61762.0,protein_coding,chr3
Aptx,20812.0,,
Il18,27013.0,,
Nell1,891744.0,protein_coding,chr7
2810454H06Rik,3147.0,,
Vma21,23833.0,,
Chst12,20174.0,protein_coding,chr5
Rbks,73188.0,,
Arfgap3,50508.0,protein_coding,chr15
Wdr4,25658.0,protein_coding,chr17
Zfp963,8331.0,,
Noc3l,31109.0,protein_coding,chr19
Phospho2,10382.0,protein_coding,chr2
1810037I17Rik,1981.0,,
Cep76,23536.0,,
Zfp825,13938.0,,
Myocd,93428.0,,
Ndufa1,3575.0,,
Mrpl23,8061.0,protein_coding,chr7
Rab31,121023.0,protein_coding,chr17
Wdr74,4797.0,,
Acad12,22163.0,protein_coding,chr5
Cdkl4,54263.0,protein_coding,chr17
1700112D23Rik,78441.0,,
Sh3bgrl2,90474.0,protein_coding,chr9
Plrg1,16833.0,,
4632404H12Rik,5729.0,,
Rtbdn,9612.0,protein_coding,chr8
Larp6,25812.0,protein_coding,chr9
Hmbs,7889.0,protein_coding,chr9
Dhdh,17818.0,protein_coding,chr7
Uvssa,41205.0,protein_coding,chr5
Rnf219,45109.0,protein_coding,chr14
Gm16124,14019.0,,
2900079G21Rik,114648.0,lincRNA,chr9
Arl6,26442.0,protein_coding,chr16
Nrp2,115410.0,,
Tgfbr3l,3209.0,,
Zfp422,4983.0,,
Msmo1,15653.0,,
Vcl,104278.0,,
Cyp4x1,27958.0,,
Mrpl33,67449.0,protein_coding,chr5
Rragd,39143.0,,
Pepd,132329.0,protein_coding,chr7
Cnpy3,16509.0,,
Oacyl,53333.0,protein_coding,chr18
Ubxn1,4367.0,protein_coding,chr19
Sema3d,205563.0,protein_coding,chr5
Gpkow,13131.0,,
Taf4b,117114.0,protein_coding,chr18
Impa2,33286.0,,
Dut,11418.0,,
Chst2,7430.0,protein_coding,chr9
Txnl4a,19060.0,,
Cygb,8718.0,protein_coding,chr11
Ralb,34489.0,,
Ephx2,40126.0,protein_coding,chr14
Egf,77751.0,protein_coding,chr3
B230219D22Rik,10376.0,protein_coding,chr13
Rab9,22614.0,,
Hsdl2,37126.0,,
Rasl10b,11902.0,protein_coding,chr11
Gm15478,4375.0,,
Pdlim1,50669.0,protein_coding,chr19
Gm13427,12105.0,,
9430041J12Rik,46603.0,processed_transcript,chr7
Tha1,5529.0,protein_coding,chr11
Fgfbp3,2065.0,protein_coding,chr19
Pomt2,41107.0,,
Lurap1l,44982.0,,
Mcfd2,11492.0,protein_coding,chr17
Hrh3,5023.0,protein_coding,chr2
Gm29514,75624.0,antisense,chr1
Lrrc14,7076.0,protein_coding,chr15
Gm12592,25752.0,,
Xrcc6,52250.0,,
Mmab,13026.0,protein_coding,chr5
Gm16599,142898.0,,
Gm26652,13067.0,lincRNA,chrX
Mtx3,13470.0,,
Oprl1,5969.0,,
Mtrf1,25815.0,protein_coding,chr14
Rbm18,20694.0,,
Asb11,22176.0,,
Dna2,27159.0,,
Lin7a,149788.0,protein_coding,chr10
Hccs,70179.0,protein_coding,chrX
Tm2d2,6049.0,,
Kdm8,17593.0,protein_coding,chr7
Ttc9,36308.0,,
Rad51c,28309.0,protein_coding,chr11
Mrpl14,12173.0,protein_coding,chr17
Ryr1,121835.0,protein_coding,chr7
2300009A05Rik,4799.0,,
Deptor,146954.0,protein_coding,chr15
Gabarapl2,12909.0,protein_coding,chr8
Dtd2,18189.0,protein_coding,chr12
Cstf2t,4232.0,,
Rprm,1459.0,protein_coding,chr2
Smim20,11457.0,,
Rab1b,7867.0,protein_coding,chr19
Ublcp1,15927.0,,
Syndig1,175181.0,protein_coding,chr2
Bloc1s6,10972.0,,
Ybey,9547.0,,
Mrpl55,3648.0,,
Myo1d,297899.0,protein_coding,chr11
Mcur1,21798.0,,
Zfp101,34134.0,,
Mir22hg,5137.0,,
Myt1,64465.0,,
Mpp4,42454.0,,
Gm12258,14798.0,,
A230009B12Rik,36841.0,,
2610027K06Rik,40562.0,processed_transcript,chr11
Msantd4,10308.0,,
Zfp46,9259.0,protein_coding,chr4
Eef1b2,3661.0,protein_coding,chr1
Fkrp,7486.0,protein_coding,chr7
Hmgn2,3912.0,protein_coding,chr4
Zc3h12c,57228.0,,
Rbbp9,8604.0,,
Tob1,4041.0,,
Pbdc1,37334.0,protein_coding,chrX
Anxa11,44648.0,protein_coding,chr14
1300017J02Rik,54561.0,,
Stk11ip,15806.0,,
1110046J04Rik,24614.0,,
Tmem106b,19510.0,,
Gab3,118615.0,,
Tvp23a,26805.0,protein_coding,chr16
Arl6ip5,22626.0,protein_coding,chr6
Lman1,41842.0,,
Cyp4f13,22714.0,protein_coding,chr17
Dpyd,870795.0,,
Bnip3,18683.0,protein_coding,chr7
Scoc,28307.0,protein_coding,chr8
Klhl20,43136.0,,
Utp14b,13474.0,,
D230022J07Rik,33528.0,,
Oprd1,33760.0,protein_coding,chr4
Wdr91,30450.0,,
Pvr,17582.0,protein_coding,chr7
Mzt2,14928.0,,
Etaa1,15119.0,protein_coding,chr11
Wdr25,134821.0,protein_coding,chr12
Arsg,99956.0,,
AI854703,6925.0,,
Aim2,115161.0,protein_coding,chr1
Alg10b,9160.0,,
Cebpg,10151.0,protein_coding,chr7
Gm6712,25068.0,,
Optn,43409.0,protein_coding,chr2
4930432K21Rik,24565.0,protein_coding,chr8
Acad11,64348.0,protein_coding,chr9
Mtg1,13222.0,protein_coding,chr7
Nol12,8705.0,protein_coding,chr15
Gm26660,63736.0,,
Zfp518b,16342.0,protein_coding,chr5
Glmp,6290.0,,
Chmp1a,8499.0,protein_coding,chr8
Tnks1bp1,25026.0,,
Gpatch11,12741.0,,
1700088E04Rik,11904.0,protein_coding,chr15
Oscar,6344.0,protein_coding,chr7
Ap5m1,28137.0,,
Elmod2,19854.0,,
Hapln4,7405.0,protein_coding,chr8
Fndc9,4341.0,protein_coding,chr11
Flad1,10866.0,protein_coding,chr3
Mars,15565.0,,
Gm7276,2094.0,,
Mrps18c,5844.0,,
Zfp810,30900.0,,
Slc39a6,23936.0,,
Tbc1d4,166831.0,protein_coding,chr14
Smim17,33378.0,protein_coding,chr7
Zfp568,44327.0,protein_coding,chr7
Pald1,63874.0,,
Tmtc2,386788.0,protein_coding,chr10
Scube3,32713.0,protein_coding,chr17
Usf1,7829.0,protein_coding,chr1
D430036J16Rik,13605.0,antisense,chr9
Xpnpep3,57344.0,,
Pdzd11,3685.0,,
Cars2,36806.0,protein_coding,chr8
Wnt5b,111816.0,protein_coding,chr6
Hmg20b,4432.0,protein_coding,chr10
Slc19a1,28761.0,,
Atp7a,97650.0,,
Ltbp1,386944.0,protein_coding,chr17
Pacsin2,88999.0,protein_coding,chr15
Zfp335os,8599.0,,
