chr,start,end,dmr_id,2mo,9mo,18mo,gene_chr,gene_start,gene_end,gene_id,gene_strand,gene_name,gene_type,old-young
chr5,117659701,117659735,chr5-117659701-117659735,0.72,0.58,0.47,chr5,117412000,117777003,ENSMUSG00000061578.8,+,Ksr2,protein_coding,-0.25
chr5,117726797,117726802,chr5-117726797-117726802,0.45,0.32,0.22,chr5,117412000,117777003,ENSMUSG00000061578.8,+,Ksr2,protein_coding,-0.23
chr5,117744629,117744707,chr5-117744629-117744707,0.59,0.47,0.38,chr5,117412000,117777003,ENSMUSG00000061578.8,+,Ksr2,protein_coding,-0.20999999999999996
chr5,117801566,117801633,chr5-117801566-117801633,0.83,0.78,0.62,chr5,117779032,117960840,ENSMUSG00000029361.14,+,Nos1,protein_coding,-0.20999999999999996
chr5,117856712,117856772,chr5-117856712-117856772,0.52,0.37,0.29,chr5,117779032,117960840,ENSMUSG00000029361.14,+,Nos1,protein_coding,-0.23000000000000004
chr5,117859274,117859381,chr5-117859274-117859381,0.88,0.76,0.63,chr5,117779032,117960840,ENSMUSG00000029361.14,+,Nos1,protein_coding,-0.25
chr5,118039394,118039421,chr5-118039394-118039421,0.45,0.32,0.24,chr5,118025743,118063878,ENSMUSG00000029359.9,+,Tesc,protein_coding,-0.21000000000000002
chr5,118115584,118115632,chr5-118115584-118115632,0.59,0.46,0.35,chr5,118062981,118157458,ENSMUSG00000032867.7,-,Fbxw8,protein_coding,-0.24
chr5,118115749,118115760,chr5-118115749-118115760,0.67,0.52,0.41,chr5,118062981,118157458,ENSMUSG00000032867.7,-,Fbxw8,protein_coding,-0.26000000000000006
chr5,118177896,118177921,chr5-118177896-118177921,0.4,0.26,0.17,chr5,118162648,118191478,ENSMUSG00000046607.6,+,Hrk,protein_coding,-0.23
chr5,118653025,118653088,chr5-118653025-118653088,0.6,0.48,0.35,chr5,118558719,118767435,ENSMUSG00000018076.9,+,Med13l,protein_coding,-0.25
chr5,118664209,118664258,chr5-118664209-118664258,0.38,0.21,0.13,chr5,118558719,118767435,ENSMUSG00000018076.9,+,Med13l,protein_coding,-0.25
chr5,118671993,118672040,chr5-118671993-118672040,0.4,0.28,0.17,chr5,118558719,118767435,ENSMUSG00000018076.9,+,Med13l,protein_coding,-0.23
chr5,120136566,120136584,chr5-120136566-120136584,0.41,0.55,0.61,chr5,120119103,120141263,ENSMUSG00000097368.1,-,Gm10390,lincRNA,0.2
chr5,120136566,120136584,chr5-120136566-120136584,0.41,0.55,0.61,chr5,120114510,120199979,ENSMUSG00000029594.9,+,Rbm19,protein_coding,0.2
chr5,120532933,120533053,chr5-120532933-120533053,0.71,0.58,0.5,chr5,120509168,120536024,ENSMUSG00000032754.10,+,Slc8b1,protein_coding,-0.20999999999999996
chr5,120532933,120533053,chr5-120532933-120533053,0.71,0.58,0.5,chr5,120532160,120590613,ENSMUSG00000032741.8,-,Tpcn1,protein_coding,-0.20999999999999996
chr5,120580464,120580476,chr5-120580464-120580476,0.29,0.52,0.38,chr5,120532160,120590613,ENSMUSG00000032741.8,-,Tpcn1,protein_coding,0.09000000000000002
chr5,120669039,120669091,chr5-120669039-120669091,0.61,0.47,0.31,chr5,120646812,120681597,ENSMUSG00000029602.7,+,Rasal1,protein_coding,-0.3
chr5,121417008,121417226,chr5-121417008-121417226,0.77,0.59,0.51,chr5,121395936,121446378,ENSMUSG00000042719.13,+,Naa25,protein_coding,-0.26
chr5,121440728,121440744,chr5-121440728-121440744,0.43,0.3,0.22,chr5,121395936,121446378,ENSMUSG00000042719.13,+,Naa25,protein_coding,-0.21
chr5,121440728,121440744,chr5-121440728-121440744,0.43,0.3,0.22,chr5,121426590,121454506,ENSMUSG00000029616.9,-,Erp29,protein_coding,-0.21
chr5,121471078,121471137,chr5-121471078-121471137,0.78,0.71,0.56,chr5,121469563,121474388,ENSMUSG00000082760.2,-,Gm15546,processed_pseudogene,-0.21999999999999997
chr5,121471078,121471137,chr5-121471078-121471137,0.78,0.71,0.56,chr5,121449893,121526183,ENSMUSG00000029452.14,+,Tmem116,protein_coding,-0.21999999999999997
chr5,121871834,121871856,chr5-121871834-121871856,0.7,0.56,0.49,chr5,121856387,122052102,ENSMUSG00000042589.14,-,Cux2,protein_coding,-0.20999999999999996
chr5,121916963,121917038,chr5-121916963-121917038,0.78,0.68,0.55,chr5,121856387,122052102,ENSMUSG00000042589.14,-,Cux2,protein_coding,-0.22999999999999998
chr5,121958473,121958654,chr5-121958473-121958654,0.58,0.39,0.33,chr5,121856387,122052102,ENSMUSG00000042589.14,-,Cux2,protein_coding,-0.24999999999999994
chr5,121963148,121963232,chr5-121963148-121963232,0.68,0.53,0.43,chr5,121856387,122052102,ENSMUSG00000042589.14,-,Cux2,protein_coding,-0.25000000000000006
chr5,122237341,122237351,chr5-122237341-122237351,0.86,0.71,0.66,chr5,122204804,122244297,ENSMUSG00000064267.9,+,Hvcn1,protein_coding,-0.19999999999999996
chr5,122698208,122698239,chr5-122698208-122698239,0.21,0.43,0.36,chr5,122695202,122699600,ENSMUSG00000059352.5,-,Gm10064,processed_pseudogene,0.15
chr5,122719800,122719846,chr5-122719800-122719846,0.79,0.7,0.56,chr5,122705584,122731738,ENSMUSG00000029470.11,+,P2rx4,protein_coding,-0.22999999999999998
chr5,122741581,122741644,chr5-122741581-122741644,0.46,0.24,0.15,chr5,122729173,122781410,ENSMUSG00000029471.9,-,Camkk2,protein_coding,-0.31000000000000005
chr5,122861532,122861581,chr5-122861532-122861581,0.62,0.48,0.37,chr5,122848188,122870945,ENSMUSG00000029474.6,+,Rnf34,protein_coding,-0.25
chr5,122861770,122861780,chr5-122861770-122861780,0.52,0.48,0.31,chr5,122848188,122870945,ENSMUSG00000029474.6,+,Rnf34,protein_coding,-0.21000000000000002
chr5,122892384,122892542,chr5-122892384-122892542,0.76,0.7,0.55,chr5,122868668,123017080,ENSMUSG00000029475.13,-,Kdm2b,protein_coding,-0.20999999999999996
chr5,123237899,123237959,chr5-123237899-123237959,0.42,0.41,0.22,chr5,123226190,123252131,ENSMUSG00000029440.11,+,Psmd9,protein_coding,-0.19999999999999998
chr5,123532937,123533339,chr5-123532937-123533339,0.79,0.65,0.56,chr5,123526764,123575015,ENSMUSG00000029434.8,-,Vps33a,protein_coding,-0.22999999999999998
chr5,123603356,123603423,chr5-123603356-123603423,0.39,0.18,0.13,chr5,123575795,123686618,ENSMUSG00000049550.13,-,Clip1,protein_coding,-0.26
chr5,123603525,123603624,chr5-123603525-123603624,0.38,0.23,0.17,chr5,123575795,123686618,ENSMUSG00000049550.13,-,Clip1,protein_coding,-0.21
chr5,123625921,123625999,chr5-123625921-123625999,0.75,0.6,0.46,chr5,123575795,123686618,ENSMUSG00000049550.13,-,Clip1,protein_coding,-0.29
chr5,123819597,123819607,chr5-123819597-123819607,0.7,0.51,0.36,chr5,123747726,123823593,ENSMUSG00000029414.7,+,Kntc1,protein_coding,-0.33999999999999997
chr5,124139246,124139429,chr5-124139246-124139429,0.43,0.28,0.19,chr5,124116690,124251760,ENSMUSG00000029406.11,-,Pitpnm2,protein_coding,-0.24
chr5,124143477,124143505,chr5-124143477-124143505,0.54,0.44,0.34,chr5,124116690,124251760,ENSMUSG00000029406.11,-,Pitpnm2,protein_coding,-0.2
chr5,124156018,124156118,chr5-124156018-124156118,0.48,0.31,0.27,chr5,124116690,124251760,ENSMUSG00000029406.11,-,Pitpnm2,protein_coding,-0.20999999999999996
chr5,124189882,124189894,chr5-124189882-124189894,0.52,0.45,0.25,chr5,124116690,124251760,ENSMUSG00000029406.11,-,Pitpnm2,protein_coding,-0.27
chr5,124197651,124197872,chr5-124197651-124197872,0.7,0.6,0.48,chr5,124192907,124202346,ENSMUSG00000089842.1,+,Pitpnm2os2,lincRNA,-0.21999999999999997
chr5,124197651,124197872,chr5-124197651-124197872,0.7,0.6,0.48,chr5,124116690,124251760,ENSMUSG00000029406.11,-,Pitpnm2,protein_coding,-0.21999999999999997
chr5,124218289,124218368,chr5-124218289-124218368,0.63,0.53,0.42,chr5,124116690,124251760,ENSMUSG00000029406.11,-,Pitpnm2,protein_coding,-0.21000000000000002
chr5,124218431,124218463,chr5-124218431-124218463,0.51,0.44,0.27,chr5,124116690,124251760,ENSMUSG00000029406.11,-,Pitpnm2,protein_coding,-0.24
chr5,124233358,124233362,chr5-124233358-124233362,0.69,0.62,0.44,chr5,124227725,124239137,ENSMUSG00000090220.1,+,Pitpnm2os1,antisense,-0.24999999999999994
chr5,124233358,124233362,chr5-124233358-124233362,0.69,0.62,0.44,chr5,124116690,124251760,ENSMUSG00000029406.11,-,Pitpnm2,protein_coding,-0.24999999999999994
chr5,124238065,124238189,chr5-124238065-124238189,0.55,0.36,0.29,chr5,124227725,124239137,ENSMUSG00000090220.1,+,Pitpnm2os1,antisense,-0.26000000000000006
chr5,124238065,124238189,chr5-124238065-124238189,0.55,0.36,0.29,chr5,124116690,124251760,ENSMUSG00000029406.11,-,Pitpnm2,protein_coding,-0.26000000000000006
chr5,124261052,124261117,chr5-124261052-124261117,0.7,0.58,0.46,chr5,124248959,124329972,ENSMUSG00000038126.13,-,Mphosph9,protein_coding,-0.23999999999999994
chr5,124303009,124303165,chr5-124303009-124303165,0.79,0.72,0.56,chr5,124248959,124329972,ENSMUSG00000038126.13,-,Mphosph9,protein_coding,-0.22999999999999998
chr5,124448576,124448586,chr5-124448576-124448586,0.76,0.63,0.5,chr5,124437930,124464308,ENSMUSG00000049327.13,+,Setd8,protein_coding,-0.26
chr5,124503484,124503657,chr5-124503484-124503657,0.62,0.48,0.37,chr5,124491082,124533391,ENSMUSG00000029392.8,-,Rilpl1,protein_coding,-0.25
chr5,124513027,124513253,chr5-124513027-124513253,0.82,0.69,0.57,chr5,124491082,124533391,ENSMUSG00000029392.8,-,Rilpl1,protein_coding,-0.25
chr5,124515722,124515813,chr5-124515722-124515813,0.46,0.27,0.15,chr5,124491082,124533391,ENSMUSG00000029392.8,-,Rilpl1,protein_coding,-0.31000000000000005
chr5,124526492,124526522,chr5-124526492-124526522,0.6,0.45,0.31,chr5,124491082,124533391,ENSMUSG00000029392.8,-,Rilpl1,protein_coding,-0.29
chr5,124526798,124526811,chr5-124526798-124526811,0.61,0.4,0.36,chr5,124491082,124533391,ENSMUSG00000029392.8,-,Rilpl1,protein_coding,-0.25
chr5,125037606,125037616,chr5-125037606-125037616,0.55,0.39,0.28,chr5,125015153,125181219,ENSMUSG00000029478.12,-,Ncor2,protein_coding,-0.27
chr5,125054979,125055100,chr5-125054979-125055100,0.49,0.69,0.62,chr5,125015153,125181219,ENSMUSG00000029478.12,-,Ncor2,protein_coding,0.13
chr5,125087759,125087762,chr5-125087759-125087762,0.53,0.54,0.26,chr5,125015153,125181219,ENSMUSG00000029478.12,-,Ncor2,protein_coding,-0.27
chr5,125122484,125122513,chr5-125122484-125122513,0.34,0.57,0.45,chr5,125015153,125181219,ENSMUSG00000029478.12,-,Ncor2,protein_coding,0.10999999999999999
chr5,125679529,125679569,chr5-125679529-125679569,0.71,0.64,0.48,chr5,125529774,125794583,ENSMUSG00000070498.3,+,Tmem132b,protein_coding,-0.22999999999999998
chr5,127305227,127305472,chr5-127305227-127305472,0.66,0.5,0.45,chr5,127239808,127567793,ENSMUSG00000034324.12,+,Tmem132c,protein_coding,-0.21000000000000002
chr5,127308649,127308941,chr5-127308649-127308941,0.68,0.49,0.36,chr5,127239808,127567793,ENSMUSG00000034324.12,+,Tmem132c,protein_coding,-0.32000000000000006
chr5,127367560,127367569,chr5-127367560-127367569,0.76,0.65,0.52,chr5,127239808,127567793,ENSMUSG00000034324.12,+,Tmem132c,protein_coding,-0.24
chr5,127706049,127706281,chr5-127706049-127706281,0.83,0.64,0.55,chr5,127630262,127710754,ENSMUSG00000049971.13,+,Glt1d1,protein_coding,-0.2799999999999999
chr5,127709735,127709759,chr5-127709735-127709759,0.66,0.52,0.4,chr5,127630262,127710754,ENSMUSG00000049971.13,+,Glt1d1,protein_coding,-0.26
chr5,127823118,127823128,chr5-127823118-127823128,0.79,0.66,0.57,chr5,127781491,128435077,ENSMUSG00000034310.7,-,Tmem132d,protein_coding,-0.22000000000000008
chr5,128004216,128004283,chr5-128004216-128004283,0.57,0.38,0.31,chr5,127781491,128435077,ENSMUSG00000034310.7,-,Tmem132d,protein_coding,-0.25999999999999995
chr5,128267176,128267194,chr5-128267176-128267194,0.34,0.47,0.25,chr5,127781491,128435077,ENSMUSG00000034310.7,-,Tmem132d,protein_coding,-0.09000000000000002
chr5,128300171,128300393,chr5-128300171-128300393,0.67,0.5,0.43,chr5,127781491,128435077,ENSMUSG00000034310.7,-,Tmem132d,protein_coding,-0.24000000000000005
chr5,128863711,128863763,chr5-128863711-128863763,0.47,0.37,0.27,chr5,128758401,128955362,ENSMUSG00000029420.8,-,Rimbp2,protein_coding,-0.19999999999999996
chr5,128921571,128921615,chr5-128921571-128921615,0.71,0.6,0.48,chr5,128758401,128955362,ENSMUSG00000029420.8,-,Rimbp2,protein_coding,-0.22999999999999998
chr5,128999346,128999363,chr5-128999346-128999363,0.14,0.34,0.25,chr5,128982557,129010574,ENSMUSG00000029428.9,-,Stx2,protein_coding,0.10999999999999999
chr5,129524897,129524918,chr5-129524897-129524918,0.53,0.42,0.32,chr5,129499231,129573383,ENSMUSG00000029439.10,+,Sfswap,protein_coding,-0.21000000000000002
chr5,129860598,129860622,chr5-129860598-129860622,0.85,0.73,0.6,chr5,129844990,129866050,ENSMUSG00000025538.11,+,Sumf2,protein_coding,-0.25
chr5,129968469,129968617,chr5-129968469-129968617,0.77,0.62,0.55,chr5,129940109,129986745,ENSMUSG00000066735.5,+,Vkorc1l1,protein_coding,-0.21999999999999997
chr5,130713781,130713788,chr5-130713781-130713788,0.74,0.92,0.7,chr5,130367476,130842645,ENSMUSG00000060371.8,+,Caln1,protein_coding,-0.040000000000000036
chr5,130751998,130752025,chr5-130751998-130752025,0.48,0.23,0.23,chr5,130367476,130842645,ENSMUSG00000060371.8,+,Caln1,protein_coding,-0.24999999999999997
chr5,130772638,130772642,chr5-130772638-130772642,0.58,0.34,0.32,chr5,130367476,130842645,ENSMUSG00000060371.8,+,Caln1,protein_coding,-0.25999999999999995
chr5,130901707,130901733,chr5-130901707-130901733,0.69,0.59,0.48,chr5,130870082,131310078,ENSMUSG00000034040.12,-,Wbscr17,protein_coding,-0.20999999999999996
chr5,131606855,131606995,chr5-131606855-131606995,0.73,0.53,0.45,chr5,131435333,132545344,ENSMUSG00000029673.13,-,Auts2,protein_coding,-0.27999999999999997
chr5,131767026,131767155,chr5-131767026-131767155,0.64,0.42,0.28,chr5,131435333,132545344,ENSMUSG00000029673.13,-,Auts2,protein_coding,-0.36
chr5,131967663,131967759,chr5-131967663-131967759,0.46,0.3,0.21,chr5,131435333,132545344,ENSMUSG00000029673.13,-,Auts2,protein_coding,-0.25
chr5,132381749,132381788,chr5-132381749-132381788,0.46,0.32,0.25,chr5,131435333,132545344,ENSMUSG00000029673.13,-,Auts2,protein_coding,-0.21000000000000002
chr5,132471150,132471306,chr5-132471150-132471306,0.7,0.58,0.48,chr5,131435333,132545344,ENSMUSG00000029673.13,-,Auts2,protein_coding,-0.21999999999999997
chr5,134172117,134172196,chr5-134172117-134172196,0.82,0.72,0.6,chr5,134146054,134178774,ENSMUSG00000061979.4,-,Wbscr16,protein_coding,-0.21999999999999997
chr5,134248969,134249042,chr5-134248969-134249042,0.45,0.22,0.2,chr5,134235834,134316760,ENSMUSG00000060261.11,-,Gtf2i,protein_coding,-0.25
chr5,134255411,134255472,chr5-134255411-134255472,0.51,0.38,0.25,chr5,134235834,134316760,ENSMUSG00000060261.11,-,Gtf2i,protein_coding,-0.26
chr5,134266526,134266598,chr5-134266526-134266598,0.68,0.49,0.36,chr5,134235834,134316760,ENSMUSG00000060261.11,-,Gtf2i,protein_coding,-0.32000000000000006
chr5,134266680,134266757,chr5-134266680-134266757,0.63,0.52,0.4,chr5,134235834,134316760,ENSMUSG00000060261.11,-,Gtf2i,protein_coding,-0.22999999999999998
chr5,135127841,135127948,chr5-135127841-135127948,0.66,0.39,0.3,chr5,135104891,135140382,ENSMUSG00000005373.9,+,Mlxipl,protein_coding,-0.36000000000000004
chr5,135382806,135382944,chr5-135382806-135382944,0.83,0.76,0.63,chr5,135381730,135385810,ENSMUSG00000099212.1,-,Mir7033,miRNA,-0.19999999999999996
chr5,135382806,135382944,chr5-135382806-135382944,0.83,0.76,0.63,chr5,135374141,135396546,ENSMUSG00000053293.7,-,Pom121,protein_coding,-0.19999999999999996
chr5,135683357,135683462,chr5-135683357-135683462,0.79,0.6,0.5,chr5,135668033,135737326,ENSMUSG00000005514.10,+,Por,protein_coding,-0.29000000000000004
chr5,135702568,135702750,chr5-135702568-135702750,0.82,0.65,0.58,chr5,135668033,135737326,ENSMUSG00000005514.10,+,Por,protein_coding,-0.24
chr5,135852152,135852157,chr5-135852152-135852157,0.35,0.57,0.53,chr5,135804890,135876772,ENSMUSG00000039860.15,+,Srrm3,protein_coding,0.18000000000000005
chr5,135870655,135870687,chr5-135870655-135870687,0.8,0.71,0.57,chr5,135804890,135876772,ENSMUSG00000039860.15,+,Srrm3,protein_coding,-0.2300000000000001
chr5,137104993,137105023,chr5-137104993-137105023,0.81,0.76,0.6,chr5,137103644,137118209,ENSMUSG00000043279.9,-,Trim56,protein_coding,-0.21000000000000008
chr5,137436417,137436550,chr5-137436417-137436550,0.69,0.51,0.36,chr5,137376637,137479064,ENSMUSG00000079173.7,-,Zan,protein_coding,-0.32999999999999996
chr5,137686411,137686733,chr5-137686411-137686733,0.57,0.42,0.31,chr5,137648483,137686726,ENSMUSG00000029722.11,-,Agfg2,protein_coding,-0.25999999999999995
chr5,137686411,137686733,chr5-137686411-137686733,0.57,0.42,0.31,chr5,137683154,137692751,ENSMUSG00000079163.3,-,Gm15498,lincRNA,-0.25999999999999995
chr5,139135056,139135074,chr5-139135056-139135074,0.62,0.49,0.38,chr5,139015306,139152001,ENSMUSG00000025855.9,-,Prkar1b,protein_coding,-0.24
chr5,139140910,139140939,chr5-139140910-139140939,0.67,0.48,0.41,chr5,139015306,139152001,ENSMUSG00000025855.9,-,Prkar1b,protein_coding,-0.26000000000000006
chr5,139187397,139187517,chr5-139187397-139187517,0.61,0.53,0.34,chr5,139148223,139188510,ENSMUSG00000025857.6,+,Heatr2,protein_coding,-0.26999999999999996
chr5,139261712,139261745,chr5-139261712-139261745,0.73,0.64,0.49,chr5,139250324,139272051,ENSMUSG00000025858.8,+,Get4,protein_coding,-0.24
chr5,139392323,139392476,chr5-139392323-139392476,0.58,0.44,0.34,chr5,139375697,139398415,ENSMUSG00000044197.8,+,Gpr146,protein_coding,-0.23999999999999994
chr5,139392323,139392476,chr5-139392323-139392476,0.58,0.44,0.34,chr5,139357739,139462502,ENSMUSG00000053553.7,-,3110082I17Rik,protein_coding,-0.23999999999999994
chr5,139455428,139455477,chr5-139455428-139455477,0.79,0.66,0.59,chr5,139357739,139462502,ENSMUSG00000053553.7,-,3110082I17Rik,protein_coding,-0.20000000000000007
chr5,139759424,139759444,chr5-139759424-139759444,0.7,0.6,0.48,chr5,139749282,139777678,ENSMUSG00000029547.6,-,Ints1,protein_coding,-0.21999999999999997
chr5,139795012,139795034,chr5-139795012-139795034,0.65,0.57,0.45,chr5,139789513,139804653,ENSMUSG00000018143.6,+,Mafk,protein_coding,-0.2
chr5,140149512,140149560,chr5-140149512-140149560,0.72,0.62,0.48,chr5,140006689,140323552,ENSMUSG00000029554.11,-,Mad1l1,protein_coding,-0.24
chr5,140508148,140508153,chr5-140508148-140508153,0.86,0.77,0.61,chr5,140503550,140527724,ENSMUSG00000036599.10,+,Chst12,protein_coding,-0.25
chr5,140739817,140739830,chr5-140739817-140739830,0.69,0.55,0.44,chr5,140722127,140763439,ENSMUSG00000050022.12,+,Amz1,protein_coding,-0.24999999999999994
chr5,140822124,140822210,chr5-140822124-140822210,0.6,0.55,0.4,chr5,140756408,140832431,ENSMUSG00000000149.6,-,Gna12,protein_coding,-0.19999999999999996
chr5,141313110,141313303,chr5-141313110-141313303,0.62,0.49,0.4,chr5,141239490,142217586,ENSMUSG00000039683.12,+,Sdk1,protein_coding,-0.21999999999999997
chr5,141370983,141371030,chr5-141370983-141371030,0.81,0.69,0.54,chr5,141239490,142217586,ENSMUSG00000039683.12,+,Sdk1,protein_coding,-0.27
chr5,141966492,141966571,chr5-141966492-141966571,0.52,0.35,0.31,chr5,141239490,142217586,ENSMUSG00000039683.12,+,Sdk1,protein_coding,-0.21000000000000002
chr5,142453255,142453288,chr5-142453255-142453288,0.66,0.43,0.31,chr5,142399497,142464014,ENSMUSG00000056493.8,+,Foxk1,protein_coding,-0.35000000000000003
chr5,143096257,143096292,chr5-143096257-143096292,0.8,0.69,0.6,chr5,142988893,143115020,ENSMUSG00000045078.8,-,Rnf216,protein_coding,-0.20000000000000007
chr5,143172259,143172501,chr5-143172259-143172501,0.86,0.77,0.61,chr5,143170186,143182775,ENSMUSG00000061898.6,-,Rbak,protein_coding,-0.25
chr5,143467460,143467469,chr5-143467460-143467469,0.42,0.2,0.15,chr5,143462493,143506442,ENSMUSG00000039206.12,+,Daglb,protein_coding,-0.27
chr5,143472540,143472587,chr5-143472540-143472587,0.49,0.37,0.27,chr5,143462493,143506442,ENSMUSG00000039206.12,+,Daglb,protein_coding,-0.21999999999999997
chr5,143474801,143474847,chr5-143474801-143474847,0.83,0.67,0.53,chr5,143462493,143506442,ENSMUSG00000039206.12,+,Daglb,protein_coding,-0.29999999999999993
chr5,143495845,143495964,chr5-143495845-143495964,0.54,0.35,0.31,chr5,143462493,143506442,ENSMUSG00000039206.12,+,Daglb,protein_coding,-0.23000000000000004
chr5,143695756,143695867,chr5-143695756-143695867,0.64,0.52,0.42,chr5,143620447,143712250,ENSMUSG00000018001.14,+,Cyth3,protein_coding,-0.22000000000000003
chr5,144001125,144001385,chr5-144001125-144001385,0.74,0.53,0.41,chr5,143985916,144016853,ENSMUSG00000029617.9,-,Ccz1,protein_coding,-0.33
chr5,144002595,144002640,chr5-144002595-144002640,0.61,0.51,0.4,chr5,143985916,144016853,ENSMUSG00000029617.9,-,Ccz1,protein_coding,-0.20999999999999996
chr5,144771975,144771982,chr5-144771975-144771982,0.74,0.66,0.54,chr5,144766092,144861778,ENSMUSG00000045482.11,+,Trrap,protein_coding,-0.19999999999999996
chr5,144835741,144835796,chr5-144835741-144835796,0.89,0.76,0.62,chr5,144766092,144861778,ENSMUSG00000045482.11,+,Trrap,protein_coding,-0.27
chr5,144883568,144883573,chr5-144883568-144883573,0.37,0.58,0.48,chr5,144874495,144967847,ENSMUSG00000038780.10,-,Smurf1,protein_coding,0.10999999999999999
chr5,145130609,145130738,chr5-145130609-145130738,0.51,0.43,0.3,chr5,145112215,145132705,ENSMUSG00000029622.12,+,Arpc1b,protein_coding,-0.21000000000000002
chr5,145130609,145130738,chr5-145130609-145130738,0.51,0.43,0.3,chr5,145126769,145142238,ENSMUSG00000029623.10,-,Pdap1,protein_coding,-0.21000000000000002
chr5,145145589,145145603,chr5-145145589-145145603,0.8,0.69,0.45,chr5,145138362,145150078,ENSMUSG00000038722.13,+,Bud31,protein_coding,-0.35000000000000003
chr5,145145589,145145603,chr5-145145589-145145603,0.8,0.69,0.45,chr5,145145514,145169108,ENSMUSG00000029624.10,-,Ptcd1,protein_coding,-0.35000000000000003
chr5,145145709,145146120,chr5-145145709-145146120,0.55,0.31,0.27,chr5,145138362,145150078,ENSMUSG00000038722.13,+,Bud31,protein_coding,-0.28
chr5,145145709,145146120,chr5-145145709-145146120,0.55,0.31,0.27,chr5,145145514,145169108,ENSMUSG00000029624.10,-,Ptcd1,protein_coding,-0.28
chr5,145153727,145153735,chr5-145153727-145153735,0.41,0.25,0.18,chr5,145145514,145169108,ENSMUSG00000029624.10,-,Ptcd1,protein_coding,-0.22999999999999998
chr5,145153920,145153929,chr5-145153920-145153929,0.71,0.51,0.42,chr5,145145514,145169108,ENSMUSG00000029624.10,-,Ptcd1,protein_coding,-0.29
chr5,146958679,146958761,chr5-146958679-146958761,0.9,0.77,0.68,chr5,146949573,146965800,ENSMUSG00000016510.7,-,Mtif3,protein_coding,-0.21999999999999997
chr5,147086663,147086785,chr5-147086663-147086785,0.6,0.46,0.35,chr5,147075050,147113361,ENSMUSG00000029642.7,+,Polr1d,protein_coding,-0.25
chr5,147091766,147091919,chr5-147091766-147091919,0.69,0.6,0.47,chr5,147075050,147113361,ENSMUSG00000029642.7,+,Polr1d,protein_coding,-0.21999999999999997
chr5,148776768,148777267,chr5-148776768-148777267,0.65,0.47,0.38,chr5,148775963,148785080,ENSMUSG00000085740.1,+,4930505K14Rik,lincRNA,-0.27
chr5,148777454,148777568,chr5-148777454-148777568,0.79,0.61,0.5,chr5,148775963,148785080,ENSMUSG00000085740.1,+,4930505K14Rik,lincRNA,-0.29000000000000004
chr5,148891542,148891549,chr5-148891542-148891549,0.69,0.61,0.49,chr5,148872332,148997223,ENSMUSG00000041298.11,-,Katnal1,protein_coding,-0.19999999999999996
chr5,148904542,148904627,chr5-148904542-148904627,0.65,0.53,0.43,chr5,148872332,148997223,ENSMUSG00000041298.11,-,Katnal1,protein_coding,-0.22000000000000003
chr5,148904649,148904816,chr5-148904649-148904816,0.52,0.42,0.32,chr5,148872332,148997223,ENSMUSG00000041298.11,-,Katnal1,protein_coding,-0.2
chr5,149374277,149374290,chr5-149374277-149374290,0.54,0.41,0.29,chr5,149365636,149395596,ENSMUSG00000075529.6,+,BC028471,processed_transcript,-0.25000000000000006
chr5,149374277,149374290,chr5-149374277-149374290,0.54,0.41,0.29,chr5,149366476,149432682,ENSMUSG00000092327.1,+,Gm20488,processed_transcript,-0.25000000000000006
chr5,149453066,149453091,chr5-149453066-149453091,0.77,0.64,0.47,chr5,149437706,149472620,ENSMUSG00000029660.7,+,Tex26,protein_coding,-0.30000000000000004
chr5,149503852,149503855,chr5-149503852-149503855,0.57,0.44,0.3,chr5,149487056,149540030,ENSMUSG00000086744.1,-,Gm15997,processed_transcript,-0.26999999999999996
chr5,149503852,149503855,chr5-149503852-149503855,0.57,0.44,0.3,chr5,149500507,149505047,ENSMUSG00000082959.1,-,Gm2566,processed_pseudogene,-0.26999999999999996
chr5,150027109,150027168,chr5-150027109-150027168,0.49,0.31,0.27,chr5,150016675,150084184,ENSMUSG00000053368.9,+,Rxfp2,protein_coding,-0.21999999999999997
chr5,150292610,150292627,chr5-150292610-150292627,0.74,0.52,0.49,chr5,150257930,150499752,ENSMUSG00000056602.8,+,Fry,protein_coding,-0.25
chr5,150958206,150958349,chr5-150958206-150958349,0.67,0.43,0.3,chr5,150950607,150995809,ENSMUSG00000058488.6,+,Kl,protein_coding,-0.37000000000000005
chr5,151070768,151070790,chr5-151070768-151070790,0.54,0.39,0.31,chr5,151035628,151235836,ENSMUSG00000016128.10,-,Stard13,protein_coding,-0.23000000000000004
chr6,5107976,5108033,chr6-5107976-5108033,0.64,0.51,0.39,chr6,4900917,5167661,ENSMUSG00000032827.11,+,Ppp1r9a,protein_coding,-0.25
chr6,5138362,5138480,chr6-5138362-5138480,0.77,0.62,0.53,chr6,4900917,5167661,ENSMUSG00000032827.11,+,Ppp1r9a,protein_coding,-0.24
chr6,5146839,5146884,chr6-5146839-5146884,0.45,0.3,0.23,chr6,4900917,5167661,ENSMUSG00000032827.11,+,Ppp1r9a,protein_coding,-0.22
chr6,6096187,6096350,chr6-6096187-6096350,0.8,0.67,0.52,chr6,6039218,6219173,ENSMUSG00000015112.11,-,Slc25a13,protein_coding,-0.28
chr6,6102995,6103009,chr6-6102995-6103009,0.72,0.67,0.5,chr6,6039218,6219173,ENSMUSG00000015112.11,-,Slc25a13,protein_coding,-0.21999999999999997
