chr,start,end,log2(old/young),gene_chr,gene_start,gene_end,gene_id,gene_strand,gene_name,gene_type,2mo,9mo,18mo
chr14,31010862,31011363,-0.2695525623589235,chr14,31011148,31019226,ENSMUSG00000087912.1,-,Gm24916,snoRNA,4.41226571268559,3.67141185501876,3.66116383809854
chr4,119814219,119814720,-0.3145946567648315,chr4,119729784,120142045,ENSMUSG00000028634.17,+,Hivep3,protein_coding,3.46899653078937,2.58635311879713,2.78963551855117
chr1,97639311,97639812,-0.3808681512188234,chr1,97602318,97666074,ENSMUSG00000044768.16,-,D1Ertd622e,protein_coding,4.17024269890958,3.21604294276837,3.20305279833646
chr7,28593362,28593863,-0.254706128067633,chr7,28395522,28602144,ENSMUSG00000109336.1,-,Samd4b,protein_coding,14.324860376750161,11.83496057011648,12.115333855984929
chr7,28593362,28593863,-0.254706128067633,chr7,28554819,28602185,ENSMUSG00000030602.13,-,Pak4,protein_coding,14.324860376750161,11.83496057011648,12.115333855984929
chr9,31097035,31097536,-0.2560124533031104,chr9,31085402,31135853,ENSMUSG00000031995.9,-,St14,protein_coding,6.10022109081566,5.17626380722122,5.10998655734608
chr9,31097035,31097536,-0.2560124533031104,chr9,31090202,31098994,ENSMUSG00000081343.1,+,Gm16071,processed_pseudogene,6.10022109081566,5.17626380722122,5.10998655734608
chr10,78456544,78457045,-0.3134934746095667,chr10,78432744,78468975,ENSMUSG00000032788.15,-,Pdxk,protein_coding,11.645022898615002,10.131037729229043,9.851592862439489
chr5,99251334,99251835,-0.2668540173328718,chr5,99213426,99733065,ENSMUSG00000089809.9,-,Rasgef1b,protein_coding,6.4105070059131,5.38260284558468,5.32973087723195
chr18,35213828,35214329,-0.2624089162668745,chr18,35205003,35219024,ENSMUSG00000071862.3,-,Lrrtm2,protein_coding,3.72963669947122,3.03816446142057,3.10994079838482
chr18,35213828,35214329,-0.2624089162668745,chr18,35114859,35258779,ENSMUSG00000037815.7,+,Ctnna1,protein_coding,3.72963669947122,3.03816446142057,3.10994079838482
chr7,143055875,143056376,-0.2611782618625352,chr7,143017784,143057686,ENSMUSG00000059277.12,-,R74862,lncRNA,5.19418621873113,4.5608042617578,4.33529471774842
chr7,143055875,143056376,-0.2611782618625352,chr7,143048739,143071934,ENSMUSG00000037706.17,+,Cd81,protein_coding,5.19418621873113,4.5608042617578,4.33529471774842
chr18,12440403,12440904,-0.2621886294552662,chr18,12329819,12587013,ENSMUSG00000024421.16,+,Lama3,protein_coding,5.68443796458509,4.6177253757891,4.74126303753758
chr18,24529128,24529629,-0.3053254422619582,chr18,24480960,24534204,ENSMUSG00000040446.4,-,Rprd1a,protein_coding,3.53415657295983,3.39036385448923,2.86040063851442
chr9,113743174,113743675,-0.3102445560593385,chr9,113737473,113923682,ENSMUSG00000033392.16,+,Clasp2,protein_coding,7.20173608941157,5.79528092231159,5.81018879698242
chr19,10605948,10606449,-0.2677146466199235,chr19,10583791,10609654,ENSMUSG00000034371.9,-,Tkfc,protein_coding,3.37591075626014,2.99191605627014,2.80453343854344
chr19,10605948,10606449,-0.2677146466199235,chr19,10601327,10633819,ENSMUSG00000024740.10,+,Ddb1,protein_coding,3.37591075626014,2.99191605627014,2.80453343854344
chr15,86367185,86367686,-0.2792939677692077,chr15,86210459,86502503,ENSMUSG00000051864.10,+,Tbc1d22a,protein_coding,6.19951258364684,4.5857072491465,5.10998655734608
chr6,11926279,11926780,-0.2683506384988497,chr6,11903809,12085205,ENSMUSG00000029629.17,+,Phf14,protein_coding,4.06784834692743,3.38324871523531,3.37810335824555
chr2,61631141,61631642,-0.3691785166921463,chr2,61574585,61658171,ENSMUSG00000064289.15,+,Tank,protein_coding,4.60774583919697,3.56112719658312,3.5680518381469
chr10,89109105,89109606,-0.2530711568570293,chr10,88944994,89348762,ENSMUSG00000035189.16,-,Ano4,protein_coding,7.22345610346839,6.06209864433331,6.06345343685089
chr13,103334262,103334763,-0.3388368246332154,chr13,102728486,103338497,ENSMUSG00000034751.16,-,Mast4,protein_coding,3.94683684003943,3.27296405679967,3.12111423837902
chr5,124030652,124031153,-0.2908711576382966,chr5,124000641,124036270,ENSMUSG00000066278.6,-,Vps37b,protein_coding,4.85597457127493,4.33311980563261,3.97029567793799
chr5,124030652,124031153,-0.2908711576382966,chr5,124028361,124080299,ENSMUSG00000106261.1,+,Gm34086,lncRNA,4.85597457127493,4.33311980563261,3.97029567793799
chr3,119173653,119174154,-0.3239197727752506,chr3,118558129,119436924,ENSMUSG00000033308.16,+,Dpyd,protein_coding,5.56032359854611,3.81015707047005,4.44330463769233
chr19,37690738,37691239,-0.3054481292618676,chr19,37681581,37697398,ENSMUSG00000062432.4,+,Cyp26c1,protein_coding,4.21988844532518,3.37969114560836,3.4153481582262
chr1,66321758,66322259,-0.3035324148622088,chr1,66171273,66446583,ENSMUSG00000015222.17,+,Map2,protein_coding,4.26022561428784,3.35834572784662,3.45259295820686
chr1,66321758,66322259,-0.3035324148622088,chr1,66318276,66332796,ENSMUSG00000073656.4,-,Gm10558,lncRNA,4.26022561428784,3.35834572784662,3.45259295820686
chr9,14453416,14453917,-0.3126787781110136,chr9,14445355,14453439,ENSMUSG00000111252.1,-,Gm47317,unprocessed_pseudogene,4.62946585325379,3.53266663956747,3.72820447806372
chr9,14453416,14453917,-0.3126787781110136,chr9,14446836,14456022,ENSMUSG00000098832.2,-,Kdm4dl,unprocessed_pseudogene,4.62946585325379,3.53266663956747,3.72820447806372
chr5,88585224,88585725,-0.3445448403675575,chr5,88561040,88655392,ENSMUSG00000029291.11,+,Rufy3,protein_coding,7.712047847207197,7.178523474824643,7.810329028946197
chr2,168539934,168540435,-0.2500975583946213,chr2,168472410,168605657,ENSMUSG00000027544.16,-,Nfatc2,protein_coding,7.00935882205115,5.86643231485072,5.89585183693793
chr3,102202375,102202876,-0.4349448199841706,chr3,102149583,102208693,ENSMUSG00000027860.15,-,Vangl1,protein_coding,4.52086578296969,3.66785428539181,3.34458303826296
chr3,102202375,102202876,-0.4349448199841706,chr3,102199956,102210266,ENSMUSG00000089916.1,+,Gm16160,lncRNA,4.52086578296969,3.66785428539181,3.34458303826296
chr2,151038654,151039155,-0.2639454593788485,chr2,151025685,151043398,ENSMUSG00000053916.4,-,Nanp,protein_coding,5.07007185269216,4.52522856548824,4.22356031780645
chr2,151038654,151039155,-0.2639454593788485,chr2,150930519,151043382,ENSMUSG00000068115.13,-,Ninl,protein_coding,5.07007185269216,4.52522856548824,4.22356031780645
chr12,76552248,76552749,-0.292137756219133,chr12,76526891,76584488,ENSMUSG00000052609.9,+,Plekhg3,protein_coding,6.23674689345853,5.81306877044638,5.09508863735381
chr3,122480922,122481423,-0.2749635796454456,chr3,122290136,122534191,ENSMUSG00000028121.8,+,Bcar3,protein_coding,7.15829606129792,5.28654846565686,5.91819871692632
chr4,86857744,86858245,-0.2702066385684241,chr4,86850660,86861412,ENSMUSG00000028495.14,-,Rps6,protein_coding,6.57806140006571,5.92335342888202,5.45636319716618
chr14,48506759,48507260,-0.388658421669498,chr14,48442124,48528246,ENSMUSG00000036339.18,+,Tmem260,protein_coding,4.17334555806056,3.51843636105965,3.1881548783442
chr7,99224184,99224685,-0.3319148174322442,chr7,99198366,99231080,ENSMUSG00000109052.1,+,Gm45012,lncRNA,4.67290588136744,3.82438734897788,3.71330655807146
chr7,99224184,99224685,-0.3319148174322442,chr7,99215084,99242619,ENSMUSG00000052396.7,-,Mogat2,protein_coding,4.67290588136744,3.82438734897788,3.71330655807146
chr12,89181134,89181635,-0.3229054075882293,chr12,88718876,90338935,ENSMUSG00000066392.11,+,Nrxn3,protein_coding,3.75445957267902,3.00970390440492,3.00193087844092
chr3,84569711,84570212,-0.3525921888288797,chr3,84492093,84586625,ENSMUSG00000074513.9,-,Arfip1,protein_coding,5.22521481024088,3.7496783868118,4.09320351787415
chr3,84569711,84570212,-0.3525921888288797,chr3,84492426,85891518,ENSMUSG00000102805.5,-,Gm37240,protein_coding,5.22521481024088,3.7496783868118,4.09320351787415
chr3,34659745,34660246,-0.2857773667916205,chr3,34659659,34668289,ENSMUSG00000105284.1,-,Gm42693,TEC,8.76867996065364,7.24676933010971,7.19569535626284
chr3,34659745,34660246,-0.2857773667916205,chr3,34100270,34686619,ENSMUSG00000105265.4,+,Sox2ot,lncRNA,8.76867996065364,7.24676933010971,7.19569535626284
chr9,110439848,110440349,-0.271533803118232,chr9,110421926,110480694,ENSMUSG00000054792.15,-,Klhl18,protein_coding,5.15074619061749,4.66041621131258,4.26825407778324
chr12,69977414,69977915,-0.3108139830550074,chr12,69976886,69986468,ENSMUSG00000113491.1,+,Gm19221,processed_pseudogene,4.65118586731062,4.01649610883351,3.75055135805211
chr12,69977414,69977915,-0.3108139830550074,chr12,69961012,69991002,ENSMUSG00000021067.8,-,Sav1,protein_coding,4.65118586731062,4.01649610883351,3.75055135805211
chr16,28753538,28754039,-0.3106041212405581,chr16,28156098,28757068,ENSMUSG00000022523.10,-,Fgf12,protein_coding,3.04390482710588,2.42626248558411,2.45443231872527
chr1,71885776,71886277,-0.3062863597626767,chr1,71884112,71895204,ENSMUSG00000099707.6,+,Gm8883,lncRNA,5.41448921845032,4.24062299533175,4.37998847772521
chr6,121127865,121128366,-0.2741472951972953,chr6,120927707,121134999,ENSMUSG00000051586.16,-,Mical3,protein_coding,8.08605094743927,6.77005500009758,6.68916607652591
chr1,172313067,172313568,-0.3154791287235691,chr1,172257641,172323841,ENSMUSG00000038034.15,+,Igsf8,protein_coding,11.236158614624998,11.784295927264733,10.811754915766612
chr7,134774748,134775249,-0.2607843683172716,chr7,134666654,135177639,ENSMUSG00000058325.6,+,Dock1,protein_coding,4.483631473158,3.65718157651094,3.74310239805598
chr3,86845034,86845535,-0.3372749714994644,chr3,86782151,86924852,ENSMUSG00000028078.14,-,Dclk2,protein_coding,4.65739158561256,3.45084253814748,3.687235198085
chr12,45094322,45094823,-0.2576039325050216,chr12,45090012,45166048,ENSMUSG00000112112.1,+,Gm48508,lncRNA,4.05543691032353,3.44016982926661,3.39300127823781
chr5,92488911,92489412,-0.2752169139125774,chr5,92437314,92510833,ENSMUSG00000029426.8,-,Scarb2,protein_coding,5.42069493675227,4.31177438787087,4.48054943767298
chr1,152956161,152956662,-0.2734000214118907,chr1,152950993,153123261,ENSMUSG00000042751.14,+,Nmnat2,protein_coding,4.22609416362712,4.3580227930213,3.49728671818365
chr19,10689701,10690202,-0.2666183648776124,chr19,10684735,10718627,ENSMUSG00000048832.9,+,Vps37c,protein_coding,5.59445504920683,5.31145145304556,4.651875517584
chr8,102780850,102781351,-0.2838189169734849,chr8,102776190,102785042,ENSMUSG00000110269.1,-,Gm45258,TEC,7.11175317403331,5.66009327648726,5.84370911696501
chr8,102780850,102781351,-0.2838189169734849,chr8,102628095,102789642,ENSMUSG00000031673.6,-,Cdh11,protein_coding,7.11175317403331,5.66009327648726,5.84370911696501
chr16,87840882,87841383,-0.2763786919377567,chr16,87780075,87843293,ENSMUSG00000055972.5,+,2810407A14Rik,lncRNA,7.14278176554305,5.76326279566899,5.899576316936
chr4,76317778,76318279,-0.3335966067118363,chr4,75937238,78215961,ENSMUSG00000028399.18,-,Ptprd,protein_coding,4.97388321901195,4.15168375465785,3.94794879794959
chr2,66184370,66184871,-0.2907831163388932,chr2,66180327,66260617,ENSMUSG00000034848.17,-,Ttc21b,protein_coding,8.00227375036296,6.65977034166194,6.54391135660135
chr2,66184370,66184871,-0.2907831163388932,chr2,66183836,66196813,ENSMUSG00000086671.1,+,Gm13618,lncRNA,8.00227375036296,6.65977034166194,6.54391135660135
chr2,33357216,33357717,-0.3647448882132336,chr2,33129417,33375486,ENSMUSG00000038831.16,-,Ralgps1,protein_coding,3.85064820635922,3.81015707047005,2.99075743844672
chr19,5515624,5516125,-0.3463550958594882,chr19,5508528,5554368,ENSMUSG00000109695.1,+,Gm31166,transcribed_processed_pseudogene,4.50224862806384,3.69631484240746,3.54198047816044
chr17,6164936,6165437,-0.2869622627051371,chr17,6102437,6255128,ENSMUSG00000034377.10,+,Tulp4,protein_coding,6.31431837223289,5.5106753521551,5.17702719731126
chr9,31177202,31177703,-0.2780821628523521,chr9,31145557,31215815,ENSMUSG00000031996.17,-,Aplp2,protein_coding,4.88079744448272,4.07341722286481,4.02616287790897
chr12,85623889,85624390,-0.3167329043154031,chr12,85595027,85643878,ENSMUSG00000034271.16,+,Jdp2,protein_coding,4.00268830475697,3.57179990546399,3.21422623833066
chr1,104797759,104798260,-0.3360446472982581,chr1,104764529,104999481,ENSMUSG00000050840.8,+,Cdh20,protein_coding,4.25401989598589,3.29786704418837,3.37065439824942
chr16,85149464,85149965,-0.3185299628253223,chr16,85144829,85159274,ENSMUSG00000114988.1,+,Gm49226,lncRNA,5.91094668260622,5.29010603528382,4.74126303753758
chr16,85149464,85149965,-0.3185299628253223,chr16,84945685,85177766,ENSMUSG00000022892.11,-,App,protein_coding,5.91094668260622,5.29010603528382,4.74126303753758
chr12,71898786,71899287,-0.2892643146026847,chr12,71827078,71996333,ENSMUSG00000034574.10,+,Daam1,protein_coding,10.68410035854804,9.349898565791086,8.945190801829874
chr4,102855970,102856471,-0.3103210616236472,chr4,102737297,102977628,ENSMUSG00000028524.21,+,Sgip1,protein_coding,4.64498014900867,3.19113995537968,3.74682687805405
chr7,119723527,119724028,-0.2529224503013921,chr7,119711093,119724798,ENSMUSG00000030942.8,-,Thumpd1,protein_coding,7.01866739950408,6.48544942994109,5.89212735693986
chr7,119723527,119724028,-0.2529224503013921,chr7,119716811,119739760,ENSMUSG00000109233.1,-,Gm44866,lncRNA,7.01866739950408,6.48544942994109,5.89212735693986
chr3,153912276,153912777,-0.2510935609637569,chr3,153903287,153917009,ENSMUSG00000038975.14,-,Rabggtb,protein_coding,6.95661021648459,5.75259008678812,5.84743359696308
chr3,153912276,153912777,-0.2510935609637569,chr3,153906563,153914633,ENSMUSG00000064731.1,-,Snord45b,snoRNA,6.95661021648459,5.75259008678812,5.84743359696308
chr3,153912276,153912777,-0.2510935609637569,chr3,153907610,153915690,ENSMUSG00000065738.1,-,Gm24494,snoRNA,6.95661021648459,5.75259008678812,5.84743359696308
chr3,153912276,153912777,-0.2510935609637569,chr3,153908125,153916204,ENSMUSG00000065463.1,-,Snord45c,snoRNA,6.95661021648459,5.75259008678812,5.84743359696308
chr3,153912276,153912777,-0.2510935609637569,chr3,153909095,153920858,ENSMUSG00000105820.1,+,Gm43400,lncRNA,6.95661021648459,5.75259008678812,5.84743359696308
chr10,28083107,28083608,-0.3476283692382453,chr10,28070820,28601397,ENSMUSG00000019889.10,+,Ptprk,protein_coding,5.16936334552334,4.06985965323785,4.06340767788963
chr4,155164430,155164931,-0.283408271076445,chr4,155150075,155226592,ENSMUSG00000029050.15,-,Ski,protein_coding,6.75182151252028,6.18305601164982,5.54947519711782
chr6,94183820,94184321,-0.3334244306507173,chr6,93671455,94287917,ENSMUSG00000045095.16,-,Magi1,protein_coding,4.03992261456866,2.93855251186579,3.20677727833453
chr4,32440360,32440861,-0.2995895453927534,chr4,32234804,32590108,ENSMUSG00000040270.16,+,Bach2,protein_coding,5.86130093619063,4.76714330012126,4.76360991752597
chr9,28387260,28387761,-0.3454461206907718,chr9,27786775,28929410,ENSMUSG00000062257.13,+,Opcml,protein_coding,4.09267122013522,3.42238198113183,3.22167519832679
chr10,82083568,82084069,-0.2734000214118907,chr10,82079353,82115216,ENSMUSG00000112160.1,+,BC024063,protein_coding,3.14629917908803,2.62548638469365,2.60341151864789
chr2,45361395,45361896,-0.2941127300621849,chr2,45353265,45408035,ENSMUSG00000085591.1,+,Gm13479,lncRNA,5.65651223222632,4.49676800847259,4.61463071760335
chr4,102511409,102511910,-0.3051655369425841,chr4,102083543,102611259,ENSMUSG00000028525.16,+,Pde4b,protein_coding,5.96679814732376,5.07309428803949,4.83065055749115
chr4,8799426,8799927,-0.3288972819275967,chr4,8686406,8871659,ENSMUSG00000041235.12,+,Chd7,protein_coding,4.0833626426823,3.74256324755789,3.25147103831132
chr7,98912806,98913307,-0.2747201633745768,chr7,98881021,99145141,ENSMUSG00000035354.9,-,Uvrag,protein_coding,5.08558614844703,4.32244709675174,4.20493791781612
chr9,118556905,118557406,-0.2627208256030373,chr9,118502267,118586519,ENSMUSG00000038708.10,+,Golga4,protein_coding,5.40518064099739,4.46119231220303,4.50662079765944
chr4,140961817,140962318,-0.3659618874730125,chr4,140943666,140961902,ENSMUSG00000087698.1,-,Gm13031,lncRNA,11.501197403776432,10.078343239135133,7.933812723902172
chr4,140961817,140962318,-0.3659618874730125,chr4,140957203,140983193,ENSMUSG00000009863.14,+,Sdhb,protein_coding,11.501197403776432,10.078343239135133,7.933812723902172
chr4,32519115,32519616,-0.3591749156446992,chr4,32234804,32590108,ENSMUSG00000040270.16,+,Bach2,protein_coding,4.05543691032353,3.29075190493445,3.16208351835774
chr11,115209286,115209787,-0.2744755320621254,chr11,115183487,115251023,ENSMUSG00000045980.13,+,Tmem104,protein_coding,4.36882568457195,4.21927757757001,3.61274559812368
chr2,140532734,140533235,-0.3334287138564107,chr2,140391309,142396966,ENSMUSG00000068205.14,+,Macrod2,protein_coding,4.846665993822,3.16267939836403,3.84738783800182
chr9,120998635,120999136,-0.3411378831359224,chr9,120951351,121281197,ENSMUSG00000040936.15,-,Ulk4,protein_coding,3.82582533315143,3.16267939836403,3.02055327843125
chr9,95088976,95089477,-0.3528185003539821,chr9,94665909,95234445,ENSMUSG00000031129.9,+,Slc9a9,protein_coding,4.22299130447615,3.43661225963966,3.3073382382823
chr6,99295880,99296381,-0.3671159824828508,chr6,98921338,99526721,ENSMUSG00000030067.17,-,Foxp1,protein_coding,4.91803175429441,3.94534471629439,3.81386751801923
chr6,99295880,99296381,-0.3671159824828508,chr6,99253484,99670797,ENSMUSG00000030068.4,-,Gm20696,protein_coding,4.91803175429441,3.94534471629439,3.81386751801923
chr13,99099856,99100357,-0.274661437740239,chr13,99096706,99111580,ENSMUSG00000097848.2,+,Gm807,lncRNA,6.74251293506736,6.21151656866547,5.57554655710428
chr15,66723311,66723812,-0.3423810207983036,chr15,66666753,66854721,ENSMUSG00000053469.14,+,Tg,protein_coding,6.50979849874428,5.06242157915862,5.13605791733254
chr1,6215183,6215684,-0.2653911931401885,chr1,6202197,6280648,ENSMUSG00000025907.14,+,Rb1cc1,protein_coding,4.62326013495185,3.82794491860483,3.84738783800182
chr1,6215183,6215684,-0.2653911931401885,chr1,6205866,6219293,ENSMUSG00000090031.2,-,4732440D04Rik,lncRNA,4.62326013495185,3.82794491860483,3.84738783800182
chr13,88903531,88904032,-0.2637245637188046,chr13,88817472,89327223,ENSMUSG00000034488.14,+,Edil3,protein_coding,6.95971307563556,6.087001631722,5.79901535698822
chr4,32243463,32243964,-0.2563753517080607,chr4,32234804,32590108,ENSMUSG00000040270.16,+,Bach2,protein_coding,5.60376362665975,4.87031281930299,4.69284479756272
chr17,56692412,56692913,-0.3190255434410619,chr17,56669294,56715764,ENSMUSG00000002372.9,+,Ranbp3,protein_coding,11.188799446928288,11.224495923923637,9.712580237321987
chr3,96160166,96160667,-0.3437811521956619,chr3,96100527,96165129,ENSMUSG00000038495.14,+,Otud7b,protein_coding,4.09267122013522,3.53266663956747,3.22539967832486
chr3,96160166,96160667,-0.3437811521956619,chr3,96158004,96175718,ENSMUSG00000045934.15,+,Mtmr11,protein_coding,4.09267122013522,3.53266663956747,3.22539967832486
chr14,84444127,84444628,-0.2650537518344869,chr14,84439563,84543002,ENSMUSG00000035566.7,+,Pcdh17,protein_coding,10.638463014614082,11.438110430559474,12.391850500049705
chr9,77480930,77481431,-0.3028538959914928,chr9,77426823,77548870,ENSMUSG00000032352.16,-,Lrrc1,protein_coding,5.93887241496499,4.71733732534388,4.81575263749889
chr19,56818094,56818595,-0.267482705080449,chr19,56783481,56826190,ENSMUSG00000035173.14,-,Ccdc186,protein_coding,5.24383196514672,4.81694927489865,4.35764159773682
chr8,102694640,102695141,-0.3513386705043693,chr8,102628095,102789642,ENSMUSG00000031673.6,-,Cdh11,protein_coding,4.66980302221646,3.61449074098746,3.66116383809854
chr17,8948595,8949096,-0.2920874734785741,chr17,8521372,8990648,ENSMUSG00000023868.17,+,Pde10a,protein_coding,4.61395155749892,4.22995028645088,3.76917375804244
chr9,28588651,28589152,-0.3203692113234018,chr9,27786775,28929410,ENSMUSG00000062257.13,+,Opcml,protein_coding,4.60774583919697,4.13745347615002,3.69095967808306
chr9,74952099,74952600,-0.3191956663543234,chr9,74948884,75036468,ENSMUSG00000034858.16,+,Fam214a,protein_coding,3.5869051785264,2.84961327119189,2.87529855850669
chr6,34887816,34888317,-0.2556443742379819,chr6,34876426,34914876,ENSMUSG00000058486.11,-,Wdr91,protein_coding,4.98319179646488,4.79560385713691,4.1751420778316
chr2,118549962,118550463,-0.2767688379826519,chr2,118524757,118553687,ENSMUSG00000040093.15,-,Bmf,protein_coding,3.18973920720168,2.77134673939885,2.63320735863242
chr1,16091646,16092147,-0.3165692244550931,chr1,16061979,16097325,ENSMUSG00000067795.13,-,4930444P10Rik,protein_coding,6.61219285072643,4.788488717883,5.31110847724162
chr2,142769471,142769972,-0.3102053541043948,chr2,142613474,142905531,ENSMUSG00000038844.10,-,Kif16b,protein_coding,5.33691773967596,3.72477539942311,4.3054988777639
chr8,123700769,123701270,-0.2915104259871544,chr8,119906841,124349722,ENSMUSG00000092329.1,+,Gm20388,protein_coding,4.59843726174405,4.36158036264826,3.75800031804825
chr13,92682975,92683476,-0.2620650350228866,chr13,92607091,92715947,ENSMUSG00000021703.9,+,Serinc5,protein_coding,7.01866739950408,5.62096001059074,5.85488255695921
chr6,25686565,25687066,-0.2862111477493526,chr6,25661878,25694729,ENSMUSG00000039904.9,-,Gpr37,protein_coding,8.50803979197179,6.1759408723959,6.97967551637504
chr10,26372871,26373372,-0.3286967714106632,chr10,26270468,26379971,ENSMUSG00000039089.15,-,L3mbtl3,protein_coding,5.61617506326365,4.10187777988046,4.47310047767685
chr15,73297223,73297724,-0.2679670250704554,chr15,73201102,73427280,ENSMUSG00000022607.17,-,Ptk2,protein_coding,4.725654486934,3.97736284293699,3.9256019179612
chr4,133185199,133185700,-0.3148030868342682,chr4,133126505,133203756,ENSMUSG00000028868.13,+,Wasf2,protein_coding,3.86305964296312,3.28007919605359,3.10621631838676
chr5,86190714,86191215,-0.2848349164741742,chr5,86176754,86201901,ENSMUSG00000029255.8,-,Gnrhr,protein_coding,4.00579116390794,3.25873377829185,3.28871583829197
chr3,51673623,51674124,-0.2604620302672416,chr3,51656360,51686677,ENSMUSG00000074604.9,+,Mgst2,protein_coding,3.75135671352804,3.3192124619501,3.13228767837322
chr3,51673623,51674124,-0.2604620302672416,chr3,51668801,51677901,ENSMUSG00000103527.1,+,Gm37261,TEC,3.75135671352804,3.3192124619501,3.13228767837322
chr12,53042713,53043214,-0.4175023407848075,chr12,53042708,53050826,ENSMUSG00000070192.1,-,n-R5s58,rRNA,4.29745992409953,3.29430947456141,3.21795071832873
chr12,53042713,53043214,-0.4175023407848075,chr12,52695383,53159599,ENSMUSG00000061603.8,+,Akap6,protein_coding,4.29745992409953,3.29430947456141,3.21795071832873
chr1,164138550,164139051,-0.3203028124986042,chr1,164111264,164154026,ENSMUSG00000026580.16,+,Selp,protein_coding,5.56963217599904,4.01649610883351,4.46192703768265
chr10,125312296,125312797,-0.2664789051680277,chr10,125304912,125314679,ENSMUSG00000109803.1,+,Gm45604,lncRNA,7.54615345516972,6.13680760649939,6.27574879674063
chr10,125312296,125312797,-0.2664789051680277,chr10,125215270,125393465,ENSMUSG00000020102.15,-,Slc16a7,protein_coding,7.54615345516972,6.13680760649939,6.27574879674063
chr3,9505567,9506068,-0.3203924188985462,chr3,9423020,9614085,ENSMUSG00000040209.12,-,Zfp704,protein_coding,4.66359730391451,3.99515069107177,3.73565343805985
chr16,27399737,27400238,-0.3286068603540465,chr16,27384869,27456218,ENSMUSG00000038127.14,+,Ccdc50,protein_coding,7.12106175148623,5.40039069371946,5.67238303705399
chr9,77344187,77344688,-0.3166120882331894,chr9,77098081,77356969,ENSMUSG00000032355.16,-,Mlip,protein_coding,5.48585497892273,4.0413990962222,4.40605983771167
chr2,13086060,13086561,-0.3890357356936501,chr2,13072821,13275415,ENSMUSG00000026727.10,-,Rsu1,protein_coding,4.93975176835123,3.85640547562048,3.77289823804051
chr9,20727644,20728145,-0.2622410996791592,chr9,20663690,20750349,ENSMUSG00000032172.8,-,Olfm2,protein_coding,6.09091251336273,5.78460821343073,5.08019071736155
chr2,110173702,110174203,-0.2813529476699794,chr2,110013817,110177360,ENSMUSG00000027160.16,+,Ccdc34,protein_coding,7.70129641271844,4.76002816086735,6.33906495670774
chr14,18216396,18216897,-0.3540184816201751,chr14,18200054,18243127,ENSMUSG00000021775.11,-,Nr1d2,protein_coding,4.56430581108333,3.25161863903794,3.57177631814496
chr11,94320920,94321421,-0.2515568489709519,chr11,94283890,94325988,ENSMUSG00000020863.15,-,Luc7l3,protein_coding,3.51553941805399,3.36190329747358,2.95351263846606
chr6,72869449,72869950,-0.2509831747473855,chr6,72837114,72903979,ENSMUSG00000055239.10,-,Kcmf1,protein_coding,4.77219737419862,3.71054512091528,4.01126495791671
chr5,69557279,69557780,-0.2910677115483316,chr5,69552557,69560882,ENSMUSG00000107291.1,-,3110031N09Rik,TEC,3.54036229126178,2.99903119552405,2.89392095849701
chr5,69557279,69557780,-0.2910677115483316,chr5,69552923,69579973,ENSMUSG00000029208.16,+,Guf1,protein_coding,3.54036229126178,2.99903119552405,2.89392095849701
chr1,161249982,161250483,-0.2569351749611369,chr1,161236112,161255219,ENSMUSG00000026701.15,-,Prdx6,protein_coding,9.06655443914718,7.76261692601835,7.5904902360578
chr16,40601950,40602451,-0.29801102576944,chr16,39980361,42185679,ENSMUSG00000061080.11,+,Lsamp,protein_coding,4.38123712117584,3.74612081718484,3.56432735814883
chr12,55307526,55308027,-0.2689208909852887,chr12,55295577,55386533,ENSMUSG00000021023.14,+,1110008L16Rik,protein_coding,5.6347922181695,5.3078938834186,4.67794687757046
chr15,43281869,43282370,-0.2814993832649267,chr15,43246058,43286719,ENSMUSG00000022336.3,-,Eif3e,protein_coding,4.43088286759143,3.96669013405613,3.64626591810628
chr3,34565328,34565829,-0.2606310923777958,chr3,34561265,34576202,ENSMUSG00000106525.1,-,Gm42695,lncRNA,6.0350610486452,5.13001540207079,5.03922143738283
chr3,34565328,34565829,-0.2606310923777958,chr3,34100270,34686619,ENSMUSG00000105265.4,+,Sox2ot,lncRNA,6.0350610486452,5.13001540207079,5.03922143738283
chr17,28556589,28557090,-0.305521708348403,chr17,28545411,28556620,ENSMUSG00000024224.5,+,Clpsl2,protein_coding,4.23850560023102,3.50420608255182,3.43024607821847
chr17,28556589,28557090,-0.305521708348403,chr17,28554149,28564766,ENSMUSG00000024225.5,-,Clps,protein_coding,4.23850560023102,3.50420608255182,3.43024607821847
chr17,28556589,28557090,-0.305521708348403,chr17,28554441,28562501,ENSMUSG00000099152.1,-,Mir6969,miRNA,4.23850560023102,3.50420608255182,3.43024607821847
chr1,176986980,176987481,-0.2537135758244898,chr1,176810660,177024437,ENSMUSG00000026504.17,+,Sdccag8,protein_coding,3.56518516446958,2.68596506835191,2.99075743844672
chr14,8098627,8099128,-0.3268040026020433,chr14,8094211,8169117,ENSMUSG00000033885.15,+,Pxk,protein_coding,5.98231244307863,4.67820405944736,4.7710588775221
chr18,35482239,35482740,-0.2504780795785466,chr18,35262396,35503780,ENSMUSG00000024357.10,-,Sil1,protein_coding,5.31519772561914,4.46119231220303,4.46937599767879
