gene_name,gene_length,gene_type,gene_chr
Rnf220,225589.0,,
Gpn3,11026.0,protein_coding,chr5
Mlx,4930.0,,
Acp1,18263.0,,
Jade3,94251.0,,
Rorb,180591.0,protein_coding,chr19
Dynlrb1,13744.0,,
Taf7,3713.0,,
Vcan,87197.0,protein_coding,chr13
Tpmt,22255.0,,
Mtx1,18007.0,protein_coding,chr3
Gm12992,20551.0,,
Trhde,403484.0,protein_coding,chr10
Gm12089,2269.0,,
Mcur1,21798.0,,
Zfp354a,13542.0,,
Glmp,6290.0,,
Itgb1bp1,45459.0,protein_coding,chr12
Oacyl,53333.0,,
Oxsr1,83995.0,,
Slc26a2,18693.0,,
Ccnj,17293.0,,
Nr4a2,17173.0,,
Wiz,35384.0,protein_coding,chr17
Ndufs4,100463.0,protein_coding,chr13
Hsd17b11,32157.0,,
Dctn6,18376.0,,
Wdfy2,123831.0,,
Rpl22,8329.0,protein_coding,chr4
Gorasp1,12308.0,,
Sf1,14340.0,,
Lpcat1,49225.0,,
Srp68,29051.0,protein_coding,chr11
Lrig1,95629.0,,
St3gal3,202760.0,,
Zfp605,19702.0,,
Ppm1d,35822.0,,
Exosc7,22914.0,,
Fam117a,44854.0,,
Marc2,33383.0,,
Mrpl44,5427.0,,
Pdap1,11469.0,protein_coding,chr5
Hyou1,12879.0,,
Dram2,28092.0,,
Dhx8,34439.0,,
4930432B10Rik,36431.0,lincRNA,chr10
Plce1,303921.0,,
Socs4,19171.0,,
Zfp112,15638.0,,
1810024B03Rik,21925.0,,
Pou3f3,7408.0,protein_coding,chr1
Polr2j,6316.0,,
Tpgs2,41784.0,,
Zc3h4,36786.0,protein_coding,chr7
Larp7,16635.0,,
Rpp38,3694.0,protein_coding,chr2
Epm2aip1,7164.0,protein_coding,chr9
Syt12,31539.0,,
Crlf3,34498.0,,
9430091E24Rik,16594.0,,
Arrdc1,9900.0,protein_coding,chr2
Pgm3,17465.0,,
Nudt5,26876.0,protein_coding,chr2
Slc25a19,14117.0,,
Elk3,63721.0,protein_coding,chr10
Lsm8,7172.0,,
Nav3,774945.0,,
Fgf10,122324.0,protein_coding,chr13
Xk,40494.0,,
Med27,177974.0,protein_coding,chr2
Slc25a25,36958.0,protein_coding,chr2
Nxn,141942.0,,
Fam160a2,28843.0,,
Nup155,51974.0,,
Atp7a,97650.0,,
Abhd3,64679.0,,
Csgalnact1,378365.0,protein_coding,chr8
Ccdc174,21790.0,,
Plekhf2,19265.0,,
Hnrnpul1,33592.0,protein_coding,chr7
Mapk4,136873.0,protein_coding,chr18
Zfp280b,10584.0,protein_coding,chr10
Rgs2,4823.0,,
Gm21814,17566.0,,
Gm15832,4432.0,,
Alg11,10906.0,,
Aamdc,29166.0,,
Gm16124,14019.0,,
C230037L18Rik,8611.0,,
Secisbp2,32347.0,,
Uqcc1,83416.0,,
Lrp11,35683.0,,
Ccnh,34061.0,,
Magee1,3549.0,,
Ap4e1,59192.0,,
Zfp706,10746.0,,
Actb,3639.0,,
Coq9,16574.0,protein_coding,chr8
Sephs1,28993.0,protein_coding,chr2
Zwilch,35960.0,,
Ezh1,35348.0,,
Slc25a32,21485.0,,
Pxylp1,69333.0,,
Aqp11,14283.0,,
Fam57a,35156.0,protein_coding,chr11
B4galt2,14227.0,,
1190005I06Rik,39030.0,,
Sox6,567924.0,,
Rbm12b1,6467.0,,
Rab9,22614.0,,
Siah1a,21927.0,,
Bbs1,19750.0,protein_coding,chr19
Nsmce1,23956.0,,
Hrh2,44051.0,,
Arxes2,1531.0,,
Wdr20,66294.0,protein_coding,chr12
Hmgn2,3912.0,protein_coding,chr4
Cpped1,105724.0,,
Eif6,7093.0,,
Ndst2,10832.0,,
Msantd4,10308.0,,
Polr2g,5450.0,,
Myadml2os,9391.0,,
Atp5h,4273.0,,
Lyrm1,61102.0,,
Tox4,17255.0,,
AI593442,6738.0,,
Txndc12,27526.0,protein_coding,chr4
Coa7,13404.0,,
Scnm1,4475.0,,
Snx17,5916.0,,
Jmjd8,2976.0,,
Serinc2,25710.0,protein_coding,chr4
Gm8098,13027.0,,
Mettl3,10287.0,,
Rars,26125.0,,
Hhat,274512.0,,
Syt1,513332.0,protein_coding,chr10
Slc39a3,8888.0,protein_coding,chr10
Gpr37,24851.0,protein_coding,chr6
Sept2,31018.0,,
Meis3,11414.0,protein_coding,chr7
Rfx4,150476.0,,
Lpin1,75297.0,protein_coding,chr12
Dusp6,4258.0,protein_coding,chr10
Col26a1,141450.0,,
Slc5a6,12888.0,,
Shq1,102901.0,,
Zfp874a,27075.0,,
Slc36a1,31980.0,protein_coding,chr11
Ccdc74a,4268.0,,
Ccdc34,155543.0,,
Cfl1,4746.0,,
Mettl5,14417.0,,
Hgsnat,32300.0,,
Wdr92,51689.0,,
Lca5,50834.0,,
Zfp11,15506.0,protein_coding,chr5
BC006965,118049.0,,
Gm5468,,,
Zfp93,7374.0,,
Sh3bp5l,17004.0,,
Cnnm3,16370.0,,
Zfp367,20184.0,,
Leng1,5742.0,protein_coding,chr7
Rac1,24402.0,,
Itgb3bp,164411.0,,
Elovl7,71279.0,,
Zfp809,17640.0,protein_coding,chr9
Mrpl35,13972.0,,
Cachd1,252545.0,,
Snapc5,3858.0,,
Heg1,87206.0,protein_coding,chr16
Gm13481,394697.0,,
Zkscan8,17898.0,,
Rab15,24948.0,protein_coding,chr12
Anapc7,23219.0,protein_coding,chr5
Sirt5,29707.0,,
St6galnac6,21097.0,protein_coding,chr2
Trat1,41247.0,,
Gfer,2969.0,,
Inpp5j,10446.0,,
Cep57,19315.0,,
Ndufc2,7799.0,,
E130311K13Rik,14788.0,,
Cpox,47344.0,,
Lpcat3,41391.0,protein_coding,chr6
Pard6g,72749.0,,
Trim36,47307.0,,
Evl,133796.0,,
Zfp59,17831.0,,
Pex19,9738.0,,
Cers1,15817.0,protein_coding,chr8
Dap,50027.0,,
Timm22,9340.0,,
Ndufb6,8830.0,,
G6pc3,4461.0,,
Wee1,21240.0,,
Acad10,39488.0,,
Emc8,14659.0,,
Tsen34,8161.0,protein_coding,chr7
Polh,31290.0,protein_coding,chr17
Wbp1,2515.0,,
Zfp446,7866.0,protein_coding,chr7
Abca1,129108.0,,
9330160F10Rik,2765.0,antisense,chr11
Cx3cr1,168263.0,protein_coding,chr9
Trim17,18413.0,,
B4galt1,49403.0,,
Lair1,59802.0,protein_coding,chr7
Kcna1,5987.0,,
A230083G16Rik,8981.0,,
1700066M21Rik,7803.0,,
Emc9,3786.0,protein_coding,chr14
Stim2,122558.0,protein_coding,chr5
Arpc1b,16490.0,,
Ankrd33b,76248.0,protein_coding,chr15
Gstm5,2865.0,,
T2,67521.0,processed_transcript,chr17
Emc3,16778.0,protein_coding,chr6
Paqr8,49044.0,,
Pigp,13079.0,,
Zfp507,30660.0,protein_coding,chr7
Mrpl12,4452.0,,
Gtf3a,6957.0,protein_coding,chr5
Xpnpep3,57344.0,,
Hexa,25569.0,,
Tspyl1,3085.0,,
Zhx1,29538.0,,
Ctsk,10106.0,,
Nfkbil1,15617.0,protein_coding,chr17
Grhpr,9339.0,,
Slc25a53,57186.0,protein_coding,chrX
Grp,13776.0,,
Tmem232,284783.0,,
Lyrm9,20286.0,,
Capn10,13565.0,,
Slc35f6,11796.0,,
C1galt1,30845.0,,
Xrcc4,315581.0,protein_coding,chr13
Zfand4,66080.0,,
Rbm11,9985.0,,
H2afz,2435.0,,
Cd2bp2,4390.0,,
Kremen1,70006.0,,
Twistnb,11757.0,,
Fam189a2,58269.0,,
Gm20319,41056.0,,
C530008M17Rik,217042.0,protein_coding,chr5
Bbx,240546.0,,
Masp1,71398.0,,
H2-Ke6,2027.0,,
Hadh,38682.0,,
Ncbp2,13268.0,,
Zfp141,32354.0,protein_coding,chr7
Spcs2,25893.0,,
Dbr1,8702.0,,
Pappa2,268763.0,protein_coding,chr1
Zpr1,9579.0,,
Glis1,200470.0,,
Ccnd3,94640.0,protein_coding,chr17
Dtnbos,9603.0,,
Bop1,24288.0,protein_coding,chr15
Dck,18285.0,protein_coding,chr5
Arrdc2,4591.0,,
Efcab7,83590.0,,
Nrbf2,18616.0,,
Kmt2d,39535.0,protein_coding,chr15
Zbed4,32856.0,,
Gpr137b,36394.0,,
Timm23,21736.0,,
Deptor,146954.0,,
Zfp937,22652.0,,
Limd1,42846.0,protein_coding,chr9
Npy1r,9600.0,,
Usb1,15223.0,,
Tcf7l2,191834.0,,
Chst11,210402.0,,
Slc19a1,28761.0,,
Inpp4b,785358.0,protein_coding,chr8
2700049A03Rik,106455.0,,
Mrpl45,14204.0,protein_coding,chr11
Fam104a,22836.0,,
Bahcc1,59349.0,protein_coding,chr11
Tubgcp2,40714.0,,
Ndufc1,4311.0,,
Oxld1,1462.0,,
Rbm7,6598.0,,
Zfp808,106258.0,,
Gpr26,27945.0,,
Yipf1,45460.0,protein_coding,chr4
Fam20a,52530.0,,
Tmem9b,17041.0,,
Airn,118825.0,antisense,chr17
Sarm1,25424.0,protein_coding,chr11
Rap2c,14106.0,,
Rnf113a2,1382.0,,
Fbxo4,14128.0,,
Mthfd2,20217.0,,
Gm14412,9787.0,,
Isy1,24529.0,,
Gm20629,99474.0,,
Wnt5a,22698.0,,
Zfp90,11271.0,,
Fam32a,4688.0,,
Slc25a5,3156.0,,
Kifc5b,15492.0,protein_coding,chr17
Trim59,9467.0,,
Arhgef33,92674.0,,
Phykpl,19732.0,,
Zfp457,18347.0,,
Drd2,67550.0,protein_coding,chr9
Fam149a,45574.0,,
Mrap2,39739.0,protein_coding,chr9
4833439L19Rik,14217.0,,
Bckdk,6139.0,protein_coding,chr7
Eci2,49348.0,,
Gpt2,34984.0,,
Mrps31,18304.0,,
Pogk,25241.0,protein_coding,chr1
Sars2,11879.0,protein_coding,chr7
Zfp933,25380.0,protein_coding,chr4
Mmab,13026.0,,
Wdr1,36408.0,,
Elp5,14295.0,,
Dnah5,268300.0,,
Tm6sf1,25433.0,,
Dpm3,7721.0,protein_coding,chr3
Isg20l2,10372.0,,
Sec61b,8584.0,,
Ltv1,15028.0,,
Psmd6,8810.0,,
Car5b,51175.0,,
Dbndd1,10745.0,protein_coding,chr8
Zfp160,34167.0,protein_coding,chr17
B3galnt1,24802.0,,
2810468N07Rik,4685.0,processed_transcript,chr17
Bpgm,29406.0,,
Ccnb2,13855.0,,
Grin1os,7705.0,,
Noxred1,17692.0,,
Lcmt2,12346.0,,
Exph5,75844.0,,
Jak1,112915.0,,
Aimp1,23871.0,,
2900005J15Rik,9126.0,,
E130102H24Rik,10204.0,,
Dpf3,273971.0,,
Zdbf2,41311.0,protein_coding,chr1
Casp8ap2,37814.0,,
Zswim5,111888.0,protein_coding,chr4
Gm10762,2539.0,,
Fbxo16,57355.0,,
Kcna4,7863.0,protein_coding,chr2
Stx18,99023.0,,
Cox20,3563.0,,
Pcdhb21,4704.0,,
Gm16279,15269.0,antisense,chr17
Taf1a,21217.0,,
Tomm34,17629.0,,
Arid3b,46440.0,,
Lysmd2,12030.0,,
Fhl2,73910.0,protein_coding,chr1
Metap1,30559.0,,
Rnmt,24497.0,,
Pnrc2,2932.0,,
Kctd18,63855.0,,
Hck,42973.0,,
Sh2d5,10929.0,protein_coding,chr4
Ddx51,7045.0,protein_coding,chr5
Tgfbrap1,51437.0,,
Lpcat2,63940.0,,
Lifr,106875.0,,
Coq10b,19932.0,,
Gm10138,5627.0,,
Pts,7107.0,,
Txnrd1,63761.0,,
Sec24a,71370.0,protein_coding,chr11
Klc4,15398.0,protein_coding,chr17
Ddx56,8853.0,,
Cars,42860.0,,
Slc46a3,16378.0,protein_coding,chr5
4933406C10Rik,34405.0,,
Enox2,278552.0,protein_coding,chrX
Kbtbd3,21899.0,,
Zfp30,10704.0,protein_coding,chr7
Zcchc3,3072.0,,
6430550D23Rik,34698.0,,
Cyp20a1,44737.0,,
Pusl1,3902.0,protein_coding,chr4
AV099323,7976.0,,
Mtg1,13222.0,,
Rcc1,21686.0,protein_coding,chr4
Rpl36a,2408.0,protein_coding,chrX
Sigmar1,17664.0,protein_coding,chr4
Pygo1,26536.0,,
Pgk1,16599.0,,
Slc1a4,30533.0,,
Tnfrsf23,20063.0,,
Emd,6861.0,,
Shank3,60638.0,,
Rffl,68761.0,,
Adamts16,114009.0,,
Ankrd37,8805.0,,
A930007I19Rik,58409.0,,
Drap1,2174.0,,
Sco2,2209.0,,
Stox1,67085.0,protein_coding,chr10
Ypel5,14742.0,,
Cnn3,31710.0,,
Cttnbp2nl,51231.0,,
Alad,10749.0,,
Olfm3,221644.0,protein_coding,chr3
Prox2os,1854.0,,
Coq3,32489.0,,
Pla2g7,44103.0,protein_coding,chr17
Dera,102794.0,,
Lmnb1,45611.0,,
Sec13,12681.0,protein_coding,chr6
Mex3c,19531.0,protein_coding,chr18
Eral1,7007.0,protein_coding,chr11
0610040B10Rik,3457.0,,
BC051226,1273.0,,
Atp10a,173254.0,protein_coding,chr7
Ntmt1,15207.0,,
Bcar3,236055.0,,
9130019P16Rik,160540.0,lincRNA,chr6
Zscan29,12852.0,protein_coding,chr2
Xkr6,214306.0,protein_coding,chr14
Alyref,6244.0,protein_coding,chr11
Limd2,4604.0,protein_coding,chr11
Rsph3b,44269.0,protein_coding,chr17
Lmnb2,17042.0,,
Knop1,14032.0,,
Crbn,19876.0,,
Magohb,8856.0,,
Trim26,22264.0,protein_coding,chr17
Spin1,51666.0,,
Impa1,19483.0,,
Dpm1,21543.0,,
Stx7,40920.0,protein_coding,chr10
Rps6ka1,40507.0,protein_coding,chr4
Mkrn2,20722.0,,
Pnpla3,19399.0,protein_coding,chr15
Spats1,34837.0,protein_coding,chr17
Ttf1,27394.0,,
Rpl7l1,8765.0,,
Rraga,1617.0,,
Ip6k2,22541.0,,
Appl2,48705.0,,
Heatr1,45262.0,,
Atad2,41038.0,,
Tfb1m,38525.0,protein_coding,chr17
Zfp449,19274.0,,
Eif4e2,26574.0,protein_coding,chr1
Gsr,45640.0,,
Natd1,12504.0,,
Zbtb5,21170.0,,
Maml2,411431.0,,
Kctd9,26373.0,,
Pgd,16780.0,protein_coding,chr4
Lurap1l,44982.0,,
Gm10115,1227.0,,
Timmdc1,24316.0,,
Pttg1,6001.0,,
Polr2c,16085.0,,
Olfml2b,38257.0,,
Ehd1,23371.0,protein_coding,chr19
Stambpl1,48104.0,protein_coding,chr19
Rps27l,3430.0,,
Hpca,10466.0,,
Zfp442,44345.0,,
D6Wsu163e,36005.0,,
Smad7,28406.0,,
Noc3l,31109.0,,
Frmd4b,330674.0,,
Fam98b,21801.0,,
Ppm1f,30895.0,,
Pcdhgb4,121501.0,protein_coding,chr18
2410006H16Rik,1930.0,,
Kcnc2,195903.0,protein_coding,chr10
Vipr1,30238.0,,
Pex16,6541.0,,
Ccne2,13428.0,,
Adamts9,170793.0,,
Zfp251,19826.0,,
Frs3,15256.0,,
Golga7,15728.0,protein_coding,chr8
Polr3gl,16309.0,,
Zfp78,19325.0,protein_coding,chr7
Tamm41,33495.0,protein_coding,chr6
C330018D20Rik,19535.0,,
Prdm10,101185.0,,
Slc2a9,153870.0,,
Ctso,24124.0,,
1110046J04Rik,24614.0,,
Tsen15,15953.0,,
Gm29443,18819.0,antisense,chr7
Heatr5a,95450.0,,
Cp,52091.0,protein_coding,chr3
Sp3os,9253.0,,
Lrrc59,15449.0,,
1700030K09Rik,17121.0,,
Stk4,85202.0,protein_coding,chr2
Erbb4,1075873.0,protein_coding,chr1
Tnfaip8l3,44983.0,protein_coding,chr9
Armcx3,4860.0,,
Zfp281,5152.0,,
Trp53i11,14211.0,,
Sfr1,3906.0,,
Scly,22737.0,,
Esyt3,48594.0,,
4933421O10Rik,4181.0,,
Asf1a,12468.0,,
Cdh9,128338.0,,
Chmp1a,8499.0,,
Pgrmc1,7873.0,,
Wls,98992.0,protein_coding,chr3
Nfkb2,8065.0,,
Mrc2,58496.0,,
Eif3i,8688.0,,
Ttn,278567.0,protein_coding,chr2
Rpl7,3367.0,,
Stk32c,109669.0,protein_coding,chr7
Ap5m1,28137.0,,
Pnmal1,4928.0,protein_coding,chr7
Heca,79455.0,,
Magt1,43822.0,,
Tmed3,5862.0,,
Msl3,19781.0,,
Pla2g12a,17219.0,,
Ccdc167,29687.0,protein_coding,chr17
Cyb561a3,18789.0,,
Cxxc1,5372.0,,
Adpgk,32494.0,,
Papss2,71397.0,,
Wnt9a,26624.0,protein_coding,chr11
Gipc1,12017.0,,
2810402E24Rik,3039.0,,
Kitl,84786.0,,
Polr1b,25599.0,,
Gm29488,2401.0,,
Gm28375,128209.0,,
Tcirg1,11083.0,protein_coding,chr19
Maged2,7975.0,protein_coding,chrX
Gm13974,189879.0,lincRNA,chr2
Gna12,72023.0,,
Gtpbp8,9595.0,,
Uqcc3,,,
Mcm9,94124.0,,
Zfp3,8719.0,,
Icmt,9894.0,protein_coding,chr4
Itga3,32327.0,,
Nlgn1,906245.0,protein_coding,chr3
Ccdc14,34586.0,,
Msh6,15830.0,,
Zfp87,10396.0,,
Hjurp,15162.0,protein_coding,chr1
Nelfa,38497.0,,
Rnf149,26109.0,,
Oxnad1,17828.0,,
Bola3,10989.0,,
Rian,57908.0,,
Eif4ebp3,1857.0,,
Dhrs1,6670.0,,
Ica1l,60694.0,protein_coding,chr1
Sfxn4,24202.0,,
Pfdn1,50848.0,,
Zfp568,44327.0,protein_coding,chr7
Rnf128,109829.0,,
Tbc1d8b,68409.0,,
Cox7b,6750.0,,
Kctd6,9423.0,,
Katnal1,57736.0,protein_coding,chr5
4930505A04Rik,45821.0,,
Msantd3,21984.0,,
Gm10629,16710.0,,
Zfp629,8766.0,,
Gcfc2,36246.0,,
Dusp5,13322.0,protein_coding,chr19
Lama2,639722.0,protein_coding,chr10
Cetn4,4959.0,,
Trim66,59128.0,,
G3bp1,35153.0,,
Gm15478,4375.0,,
Med21,8185.0,,
Gm2415,36380.0,,
Acot6,10695.0,,
Orai1,15382.0,,
Ogfr,6591.0,,
Fam118a,33882.0,protein_coding,chr15
Rhebl1,16762.0,,
Rpl10,2323.0,protein_coding,chrX
Jrkl,3222.0,,
Esd,18468.0,,
Mterf2,8594.0,,
Gpatch3,9498.0,,
Nhlrc3,14749.0,,
Ndufaf2,155908.0,,
Rbm42,9318.0,protein_coding,chr7
4732440D04Rik,5427.0,,
Tcta,3202.0,,
Ccp110,24472.0,,
Gnpda2,19232.0,,
Ppp1r1a,7724.0,,
Tmem183a,15882.0,,
Pbx3,201685.0,protein_coding,chr2
Rnaseh2c,5146.0,,
Pus7l,20859.0,,
Phospho2,10382.0,,
Bend7,84311.0,protein_coding,chr2
Nolc1,9667.0,,
Sptssa,11181.0,,
Nubp1,12480.0,,
Aldh1a1,150750.0,,
Sox9,5536.0,,
Spats2l,174232.0,protein_coding,chr1
Zfp595,19572.0,,
Mzt1,11590.0,,
Aen,15355.0,,
Lurap1,18932.0,protein_coding,chr4
Uhrf1bp1,43600.0,,
Srxn1,5860.0,,
Egf,77751.0,,
Sod1,5575.0,protein_coding,chr16
Kmo,41735.0,,
Ammecr1l,22917.0,,
Gm14391,,,
Cox18,9277.0,,
Pycrl,5083.0,,
Sugct,838081.0,protein_coding,chr13
Bbs2,30974.0,,
St3gal4,72692.0,protein_coding,chr9
Tomm22,2539.0,,
Gxylt1,35437.0,,
Cd276,31139.0,,
Hs3st1,141540.0,,
Gm15411,20162.0,lincRNA,chr5
Srrd,5648.0,,
Terf2ip,9130.0,,
Ncapg2,58329.0,protein_coding,chr12
Qrsl1,27557.0,,
Chrna7,113877.0,,
Zfp866,29852.0,,
C030034I22Rik,4230.0,,
Fam89b,1566.0,protein_coding,chr19
St6galnac4,12603.0,protein_coding,chr2
Blnk,65608.0,,
Tmem196,75424.0,,
Tnip2,17904.0,,
Mex3b,4182.0,,
Ufsp2,21430.0,,
Echdc1,34303.0,,
Btla,33355.0,,
Pycard,4159.0,,
4931403E22Rik,55106.0,,
Gm16066,53804.0,processed_transcript,chr19
Spag16,898162.0,protein_coding,chr1
Raly,76165.0,,
Ebf1,390774.0,protein_coding,chr11
Zfp709,13708.0,,
Pde1c,499299.0,protein_coding,chr6
4430402I18Rik,74758.0,protein_coding,chr19
Tm2d3,10744.0,protein_coding,chr7
Nipal3,49618.0,,
Dnajc4,4661.0,protein_coding,chr19
Slbp,17622.0,protein_coding,chr5
Nrros,22809.0,,
G630016G05Rik,18686.0,lincRNA,chr2
Kctd4,11197.0,,
Gm13483,137157.0,processed_transcript,chr2
Slc39a6,23936.0,,
Cage1,31017.0,,
Gm9929,13076.0,processed_transcript,chr1
Gm26533,7819.0,,
Kdm4d,37934.0,,
Ankrd46,19152.0,,
Crtac1,163498.0,protein_coding,chr19
Nudt16,2921.0,,
Gm28294,5105.0,,
Sag,41478.0,,
Trabd2b,208374.0,protein_coding,chr4
Gm15261,68862.0,antisense,chrX
Kctd20,17599.0,protein_coding,chr17
Cyb5r4,55760.0,,
Gm14418,11196.0,,
Gm26542,51886.0,,
Rhog,16931.0,protein_coding,chr7
Tmem14c,6294.0,,
Gm26944,7703.0,,
Gm10501,4889.0,antisense,chr17
Myo5b,330557.0,protein_coding,chr18
Lims2,36329.0,,
Gramd1c,82995.0,,
Mfap1b,13832.0,,
Gpr21,4271.0,,
Soat1,49806.0,protein_coding,chr1
Tbl2,16103.0,,
Synpr,331560.0,protein_coding,chr14
Rps25,3288.0,,
Fitm2,6250.0,protein_coding,chr2
Smc2,49017.0,,
8030453O22Rik,16973.0,,
Bmper,262124.0,protein_coding,chr9
Kat8,13321.0,,
Lrrc42,20018.0,,
Gm26839,56242.0,,
Lzic,11439.0,,
4930444P10Rik,27346.0,,
Cutc,15642.0,,
Ilvbl,10156.0,,
Pqlc1,39433.0,,
Abcf2,12122.0,,
Mt1,1245.0,,
Smim17,33378.0,protein_coding,chr7
A430105J06Rik,3525.0,lincRNA,chr1
Aven,141609.0,,
Prdm9,21275.0,protein_coding,chr17
Uros,23829.0,,
Slc18a2,35116.0,,
Vmn2r84,16407.0,,
Epha3,320641.0,protein_coding,chr16
Cpne3,50854.0,protein_coding,chr4
Csnk2b,5857.0,protein_coding,chr17
4933431E20Rik,7363.0,,
Dcun1d3,43502.0,,
Micall1,28002.0,,
Vmn2r87,26344.0,,
Ddx39,11715.0,,
Nek7,137266.0,protein_coding,chr1
Nol9,22173.0,protein_coding,chr4
Ptgfrn,70046.0,protein_coding,chr3
Nup210l,107916.0,protein_coding,chr3
Znhit6,28590.0,,
1110038B12Rik,2233.0,processed_transcript,chr17
Creb3l2,114891.0,,
Zfp946,32467.0,protein_coding,chr17
Hcn2,19474.0,protein_coding,chr10
Ebna1bp2,6977.0,,
Ccnjl,58213.0,,
Rhobtb1,140357.0,,
Eif3f,8534.0,,
Pantr2,6393.0,,
Katna1,37150.0,,
Dnajc14,15384.0,,
9930104L06Rik,7608.0,,
Plekha8,50728.0,,
Mia3,42828.0,,
Gm27253,6242.0,,
Sema4g,14296.0,,
Bysl,12161.0,,
Gm9962,22669.0,,
Mrps15,8607.0,,
Zdhhc3,47045.0,,
Elk4,25005.0,,
Gm17276,28432.0,,
Clp1,5246.0,,
Syt9,177928.0,protein_coding,chr7
Lgals8,25529.0,,
Pcyt1b,95088.0,protein_coding,chrX
Tmem106b,19510.0,,
Vamp1,30413.0,,
Suv39h2,19216.0,protein_coding,chr2
Cmpk1,27905.0,protein_coding,chr4
Hat1,52664.0,,
Il18,27013.0,,
Mrpl15,12533.0,,
Otub2,17668.0,,
Ccdc138,78296.0,,
Nanos1,3927.0,,
Endov,20090.0,protein_coding,chr11
Mdk,2492.0,,
Gemin8,20058.0,,
5330439A09Rik,32437.0,,
Tacr1,157770.0,,
Gm12227,5646.0,,
Dgka,24721.0,,
Gm15492,18081.0,,
Nat10,40014.0,,
Zfp574,10925.0,,
Tomm40l,6503.0,,
Syf2,6650.0,protein_coding,chr4
Gyg,33233.0,,
Dynll2,8008.0,,
Tceanc2,44961.0,,
Slc25a35,6234.0,,
Nop2,12844.0,,
3222401L13Rik,6291.0,,
Cd55,23717.0,protein_coding,chr1
2410131K14Rik,20866.0,,
Gm14169,4216.0,,
Fbxw17,15916.0,,
Ik,12983.0,,
Lyn,135007.0,,
4930525G20Rik,34391.0,antisense,chr13
Adra1b,126604.0,,
Gpr45,82584.0,protein_coding,chr1
Tmcc2,34966.0,protein_coding,chr1
Dph1,13598.0,protein_coding,chr11
Fgf9,42173.0,,
9530036O11Rik,475721.0,lincRNA,chr5
Idh1,27884.0,protein_coding,chr1
Plat,25117.0,,
Eme2,6601.0,,
Cyb561d1,5525.0,,
Gtf2e2,45340.0,,
Tk2,21873.0,,
Wdyhv1,17288.0,,
Cdc5l,41853.0,protein_coding,chr17
Cep85,57254.0,protein_coding,chr4
Tgfb2,83197.0,,
Pcdhb16,5224.0,,
Mocs2,14039.0,,
Alg14,71321.0,,
Mrpl32,4981.0,,
Klhl11,10127.0,,
Gpr89,37065.0,,
Srl,61600.0,protein_coding,chr16
Wdr81,13773.0,,
Htr2a,68654.0,protein_coding,chr14
Inpp5e,12954.0,protein_coding,chr2
Rabggta,6847.0,,
Stk24,93668.0,protein_coding,chr14
Fam174b,36617.0,,
Cox17,5772.0,,
Myo5c,73431.0,protein_coding,chr9
Gng2,105068.0,protein_coding,chr14
Rfesd,17184.0,protein_coding,chr13
Erh,10319.0,,
Trim39,13374.0,protein_coding,chr17
Dclk3,50037.0,,
Mmgt1,12557.0,,
Mdp1,2629.0,,
Ift27,14644.0,,
Pex11b,9990.0,,
Mtrf1,25815.0,,
Trim44,107709.0,,
Pigx,15324.0,,
Nfyb,15443.0,protein_coding,chr10
Cdk19,144254.0,protein_coding,chr10
Gm14322,11184.0,,
Gm14964,1300.0,,
Lrrn1,40446.0,,
Utp3,1628.0,,
Tob1,4041.0,,
Pmm2,24793.0,,
Sox5os4,38972.0,,
Fbxo36,60646.0,,
Gng4,43837.0,,
Mdc1,18155.0,protein_coding,chr17
Snhg5,1879.0,,
Pnpla7,78024.0,protein_coding,chr2
Gm14410,22968.0,,
Gm29325,2527.0,,
Rbm19,82516.0,protein_coding,chr5
Blzf1,17689.0,,
Gm26638,10698.0,,
Eri2,25379.0,,
1500026H17Rik,14495.0,,
Vstm5,20371.0,,
Prim1,14869.0,,
Tmem219,36746.0,,
Pkd2l2,35627.0,,
Gm15535,17899.0,,
Gemin5,48537.0,,
Fibp,4436.0,,
Mrpl39,18166.0,protein_coding,chr16
Nudt7,21182.0,,
Slc25a17,41901.0,,
Mcc,387122.0,,
Gm27200,,antisense,chr4
Zfp664,40002.0,protein_coding,chr5
Cfap46,82866.0,,
Ubap1l,19336.0,,
Ipp,30694.0,,
Cwf19l1,27239.0,,
Nup43,11378.0,,
Dyrk1b,7825.0,protein_coding,chr7
Pdhx,52438.0,,
Cyp4f16,15240.0,,
Rabl3,32500.0,,
Grk5,206219.0,,
Haus3,15647.0,,
Glp2r,109651.0,,
Aup1,3287.0,,
Iqck,116900.0,,
Pdia5,93561.0,,
Gm16278,16656.0,,
Smpdl3a,17495.0,,
Tmem229b,45832.0,,
Slc12a8,146807.0,protein_coding,chr16
Il1rapl2,1276338.0,protein_coding,chrX
Zscan20,26559.0,,
Ddit3,4219.0,protein_coding,chr10
Zfp119a,14038.0,,
Mid2,103116.0,protein_coding,chrX
4931415C17Rik,7043.0,,
Gcnt2,101138.0,,
Ugcg,33576.0,protein_coding,chr4
Bub3,11673.0,,
Zfp874b,12745.0,,
Tsta3,5156.0,,
Ppp1r15b,8640.0,,
Nudt2,15775.0,,
Lamtor3,10394.0,,
Aldh9a1,18541.0,,
Zfp65,23864.0,,
Gm14033,21645.0,,
Zfp113,16042.0,,
Zfp287,31549.0,,
Htr7,98773.0,protein_coding,chr19
Zfp553,5118.0,,
Oard1,7252.0,,
