chr,start,end,log2(old/young),gene_chr,gene_start,gene_end,gene_id,gene_strand,gene_name,gene_type,2mo,9mo,18mo
chr7,34939753,34940254,-0.3667017521891585,chr7,34910379,35046710,ENSMUSG00000063931.10,+,Pepd,protein_coding,3.8879617254135,3.55950260490279,3.02378028885141
chr11,29861474,29861975,-0.2742933831895079,chr11,29741048,30028033,ENSMUSG00000044072.10,-,Eml6,protein_coding,8.15465944843197,7.11900520980557,6.77089625464376
chr14,41014085,41014586,-0.2837774818719885,chr14,40991740,41015788,ENSMUSG00000021792.11,-,Fam213a,protein_coding,7.83510095045278,7.18431718420746,6.46258924480008
chr13,36019210,36019711,-0.3457948962889842,chr13,35976797,36119357,ENSMUSG00000046573.6,-,Lyrm4,protein_coding,4.94132121875232,4.62626485346693,3.90126947071418
chr12,102675429,102675930,-0.3152511782789959,chr12,102671017,102729333,ENSMUSG00000096751.3,-,Gm21971,processed_transcript,4.45606572182095,3.92960379318014,3.5929624608705
chr12,102675429,102675930,-0.3152511782789959,chr12,102566582,102706930,ENSMUSG00000057963.5,-,Itpk1,protein_coding,4.45606572182095,3.92960379318014,3.5929624608705
chr7,49525348,49525849,-0.2936311400774126,chr7,48906716,49612090,ENSMUSG00000052512.11,+,Nav2,protein_coding,16.463180395891,13.4978080430564,13.4943606616193
chr1,119052051,119052552,-0.2622403008118844,chr1,118832132,119055619,ENSMUSG00000048402.10,-,Gli2,protein_coding,14.1138336607476,10.9941823576508,11.8223880313132
chr2,16356773,16357274,-0.4095742156846869,chr2,16354304,16757839,ENSMUSG00000026748.9,+,Plxdc2,protein_coding,4.71052897021179,4.26704899425655,3.55738857511931
chr3,45378677,45379178,-0.3907738841197479,chr3,45376398,45437623,ENSMUSG00000049100.11,+,Pcdh10,protein_coding,7.4418907432023165,5.0529829718157675,6.185173516263981
chr3,45378677,45379178,-0.3907738841197479,chr3,45278437,45380260,ENSMUSG00000097040.2,-,2610316D01Rik,lincRNA,7.4418907432023165,5.0529829718157675,6.185173516263981
chr5,76814504,76815005,-0.3345161877637035,chr5,76654512,76875554,ENSMUSG00000036377.14,+,C530008M17Rik,protein_coding,4.36729947238229,4.21262234892165,3.47438284169986
chr8,22039165,22039666,-0.3719394777082588,chr8,21990785,22062305,ENSMUSG00000006567.7,-,Atp7b,protein_coding,4.497489971559,3.48330530143392,3.48624080361693
chr16,18805672,18806173,-0.2874799910817924,chr16,18778447,18813987,ENSMUSG00000000028.10,-,Cdc45,protein_coding,10.7347984321158,8.4796713431782,8.83418162821296
chr1,192444452,192444953,-0.2969648087975799,chr1,192188774,192512159,ENSMUSG00000058248.8,+,Kcnh1,protein_coding,6.67522195778756,6.0740136193754,5.45466248184961
chr18,42978493,42978994,-0.3272736095094035,chr18,42635432,43061471,ENSMUSG00000024500.14,-,Ppp2r2b,protein_coding,7.26107920408275,5.81276572176785,5.81040133936154
chr2,165288674,165289175,-0.2800992797393239,chr2,165286031,165328479,ENSMUSG00000017670.12,-,Elmo2,protein_coding,6.12487121126785,6.06312829030842,5.06334973858649
chr2,165288674,165289175,-0.2800992797393239,chr2,165274554,165289869,ENSMUSG00000017664.12,-,Slc35c2,protein_coding,6.12487121126785,6.06312829030842,5.06334973858649
chr4,140594064,140594565,-0.4412752051432125,chr4,140512485,140668012,ENSMUSG00000040964.12,-,Arhgef10l,protein_coding,4.79929521965046,3.98403043851505,3.54553061320225
chr5,81583320,81583821,-0.4068564220252629,chr5,81018138,81827133,ENSMUSG00000037605.12,+,Lphn3,protein_coding,5.90591446265247,5.45354986255748,4.47045164273327
chr5,71094993,71095494,-0.3182457105406266,chr5,70959057,71097849,ENSMUSG00000000560.5,-,Gabra2,protein_coding,7.05395795539253,5.98693098683955,5.67996375827383
chr13,20901056,20901557,-0.4840424012805361,chr13,20792119,21026252,ENSMUSG00000021322.7,+,Aoah,protein_coding,4.43239472197064,2.66690562141035,3.17793379377325
chr3,96782187,96782688,-0.32597345537624,chr3,96725611,96793155,ENSMUSG00000028098.9,+,Rnf115,protein_coding,5.98284521216598,5.13787531961503,4.79061661449401
chr3,116884874,116885375,-0.4706378306983276,chr3,116876227,116905750,ENSMUSG00000033386.6,+,Frrs1,protein_coding,5.6336979643739,4.11465438731882,4.07913889947014
chr13,74312433,74312934,-0.3196625385799029,chr13,74301121,74319326,ENSMUSG00000021576.5,-,Pdcd6,protein_coding,6.66338645786241,5.18141663588296,5.3597987865131
chr5,128806513,128807014,-0.2708816682109512,chr5,128758401,128955362,ENSMUSG00000029420.8,-,Rimbp2,protein_coding,8.84703619405355,7.45645041088199,7.36379435049697
chr10,49783356,49783857,-0.2774838072662898,chr10,49097460,49790766,ENSMUSG00000056073.10,-,Grik2,protein_coding,9.71694543855247,8.21842344557066,8.05155614168671
chr2,170855139,170855640,-0.2534124212118727,chr2,170729807,170881769,ENSMUSG00000027560.4,+,Dok5,protein_coding,10.2732139350348,9.18721773253196,8.65631219945699
chr2,73659591,73660092,-0.3327798312539538,chr2,73656270,73662263,ENSMUSG00000085838.1,+,Chn1os1,antisense,5.61002696452359,4.68069149880183,4.47045164273327
chr2,73659591,73660092,-0.3327798312539538,chr2,73608660,73777346,ENSMUSG00000056486.13,-,Chn1,protein_coding,5.61002696452359,4.68069149880183,4.47045164273327
chr5,113014686,113015187,-0.3398271730293457,chr5,112908478,113017514,ENSMUSG00000042249.7,-,Adrbk2,protein_coding,6.84683670670232,6.22640822631313,5.43094655801548
chr14,64378958,64379459,-0.3334504802990019,chr14,64120623,64457903,ENSMUSG00000054733.8,-,Msra,protein_coding,5.6869577140371,4.80043011853862,4.52974145231859
chr6,57824248,57824749,-0.3749303007949176,chr6,57725807,57827154,ENSMUSG00000037788.10,-,Vopp1,protein_coding,5.30230396646956,4.70246215693579,4.10285482330427
chr11,93471757,93472258,-0.2936661408177009,chr11,93096028,93603749,ENSMUSG00000056158.10,+,Car10,protein_coding,7.91794944992887,6.64005073085841,6.48630516863421
chr4,57956913,57957414,-0.3168717835143236,chr4,57941373,57958411,ENSMUSG00000028367.5,-,Txn1,protein_coding,3.46188372810791,3.2655987200943,2.78662105051013
chr19,12500761,12501262,-0.2900693045745453,chr19,12464341,12503996,ENSMUSG00000039982.7,-,Dtx4,protein_coding,5.86449021291443,5.59505914042823,4.81433253832813
chr1,42698405,42698906,-0.3153548084456589,chr1,42693768,42705176,ENSMUSG00000045515.3,+,Pou3f3,protein_coding,10.470617496086927,12.453848124978071,8.733878988467767
chr1,42698405,42698906,-0.3153548084456589,chr1,42692925,42746791,ENSMUSG00000093436.2,+,Gm20646,sense_overlapping,10.470617496086927,12.453848124978071,8.733878988467767
chr4,82360212,82360713,-0.3302438927544687,chr4,82288173,82707750,ENSMUSG00000008575.13,-,Nfib,protein_coding,9.60450818926349,8.66472193731688,7.67210136034065
chr9,90198734,90199235,-0.375320848592156,chr9,90161069,90210071,ENSMUSG00000032363.11,+,Adamts7,protein_coding,5.34964596617018,5.14876064868201,4.13842870905547
chr4,82511457,82511958,-0.2586973499680254,chr4,82506016,82549292,ENSMUSG00000087413.1,+,Gm11266,antisense,17.9603711364231,15.3700846425772,15.0833275585059
chr4,82511457,82511958,-0.2586973499680254,chr4,82288173,82707750,ENSMUSG00000008575.13,-,Nfib,protein_coding,17.9603711364231,15.3700846425772,15.0833275585059
chr15,39198636,39199137,-0.2760195880795166,chr15,39196332,39683940,ENSMUSG00000037386.11,+,Rims2,protein_coding,7.27883245397048,6.74890402152822,6.03570261578576
chr5,74277670,74278171,-0.296035860501095,chr5,74202816,74533747,ENSMUSG00000062110.10,-,Scfd2,protein_coding,4.81704846953819,4.60449419533296,3.93684335646537
chr6,128349090,128349591,-0.3230898229351409,chr6,128319140,128357851,ENSMUSG00000001521.8,-,Tulp3,protein_coding,3.55064997754658,3.6683558955726,2.84591086009545
chr3,82383073,82383574,-0.385579762394848,chr3,82356044,82397268,ENSMUSG00000033900.9,+,Map9,protein_coding,8.13098844858166,6.23729355538011,6.24914593029292
chr16,20638308,20638809,-0.2713430394975045,chr16,20609593,20648485,ENSMUSG00000022842.12,+,Ece2,protein_coding,5.2904684665444,4.76777413133768,4.39930387123088
chrX,48623201,48623702,-0.3120680217308602,chrX,48621413,48664294,ENSMUSG00000031105.12,+,Slc25a14,protein_coding,9.00089769308057,8.83888720238857,7.28078861707752
chr14,70551902,70552403,-0.341196059569482,chr14,70550212,70575548,ENSMUSG00000022096.10,+,Hr,protein_coding,8.27301444768352,6.91218395753294,6.5574529401366
chr6,92803137,92803638,-0.2905415096061846,chr6,92770699,92945492,ENSMUSG00000030022.10,-,Adamts9,protein_coding,11.1904651792343,8.80623121518763,9.18992048572489
chr3,34650538,34651039,-0.268362732206145,chr3,34648005,34654461,ENSMUSG00000074637.6,+,Sox2,protein_coding,11.9716081742945,10.3954892589669,9.9844039341682
chr8,75108491,75108992,-0.2636855262028586,chr8,75107528,75130439,ENSMUSG00000005410.5,+,Mcm5,protein_coding,7.8824429501534,6.9883812610018,6.59302682588779
chr11,44469707,44470208,-0.3357691781037178,chr11,44467013,44471066,ENSMUSG00000092889.1,+,Gm22121,miRNA,4.23710897320558,3.99491576758203,3.36766118444628
chr11,44469707,44470208,-0.3357691781037178,chr11,44452571,44472498,ENSMUSG00000041231.11,-,Ublcp1,protein_coding,4.23710897320558,3.99491576758203,3.36766118444628
chr5,100047720,100048221,-0.3061386959371938,chr5,100037994,100070762,ENSMUSG00000029326.9,+,Enoph1,protein_coding,5.76980621351319,5.18141663588296,4.68389495724043
chr4,32860098,32860599,-0.3367553312525465,chr4,32802035,32952841,ENSMUSG00000040183.9,-,Ankrd6,protein_coding,3.82286647582515,3.17851608755845,3.03563825076848
chr2,18947356,18947857,-0.3467177781633394,chr2,18840255,19000126,ENSMUSG00000026737.8,-,Pip4k2a,protein_coding,4.92948571882716,4.02757175478297,3.88941150879711
chr7,4444944,4445445,-0.307844032861982,chr7,4422770,4447649,ENSMUSG00000008435.11,-,Rdh13,protein_coding,6.52136045876055,6.60739474365747,5.28865101501071
chr7,4444944,4445445,-0.307844032861982,chr7,4443697,4473249,ENSMUSG00000087297.1,-,Gm15494,antisense,6.52136045876055,6.60739474365747,5.28865101501071
chr7,4444944,4445445,-0.307844032861982,chr7,4444446,4473285,ENSMUSG00000091177.1,-,Gm15494,antisense,6.52136045876055,6.60739474365747,5.28865101501071
chr9,91364932,91365433,-0.2824167491942604,chr9,91360413,91391348,ENSMUSG00000036972.10,+,Zic4,protein_coding,12.4331926713756,10.286635968297,10.2689950201777
chr9,91364932,91365433,-0.2824167491942604,chr9,91356058,91367810,ENSMUSG00000032368.10,-,Zic1,protein_coding,12.4331926713756,10.286635968297,10.2689950201777
chr6,126739691,126740192,-0.3993220069930129,chr6,126706329,126742674,ENSMUSG00000038077.7,-,Kcna6,protein_coding,4.27261547298105,3.76632385717543,3.24908156527564
chr6,126739691,126740192,-0.3993220069930129,chr6,126716684,126743601,ENSMUSG00000097596.1,+,Gm26673,lincRNA,4.27261547298105,3.76632385717543,3.24908156527564
chr3,60792102,60792603,-0.3335944426834572,chr3,60786361,60796730,ENSMUSG00000103587.1,+,RP24-549O22.4,lincRNA,7.42677620303492,5.3882378881556,5.91712299661512
chr10,116018078,116018579,-0.2526854918975028,chr10,116016213,116276932,ENSMUSG00000020151.12,+,Ptprr,protein_coding,10.5631836832011,8.22930877463764,8.90532939971534
chr9,91361668,91362169,-0.3357312129442865,chr9,91360413,91391348,ENSMUSG00000036972.10,+,Zic4,protein_coding,11.8295821751927,10.1342413613593,9.41522176214911
chr9,91361668,91362169,-0.3357312129442865,chr9,91356058,91367810,ENSMUSG00000032368.10,-,Zic1,protein_coding,11.8295821751927,10.1342413613593,9.41522176214911
chr6,137648423,137648924,-0.3026071548828708,chr6,137475245,137656876,ENSMUSG00000015766.10,-,Eps8,protein_coding,4.21343797335527,4.65892084066787,3.4269509940316
chr4,82690300,82690801,-0.3280928945555251,chr4,82288173,82707750,ENSMUSG00000008575.13,-,Nfib,protein_coding,6.06569371164207,4.59360886626598,4.84990642407933
chr16,28885735,28886236,-0.3636523996952272,chr16,28824176,28931698,ENSMUSG00000051065.8,-,Mb21d2,protein_coding,3.97081022488959,3.2111720747594,3.0949280603538
chr10,9900281,9900782,-0.2690312809210695,chr10,9753547,9903079,ENSMUSG00000019790.12,-,Stxbp5,protein_coding,5.50942521515977,4.69157682786881,4.58903126190391
chr14,8439804,8440305,-0.44309556545659,chr14,8429192,8668240,ENSMUSG00000021747.11,-,4930452B06Rik,protein_coding,3.81103097589999,3.39622266889807,2.81033697434426
chr1,172358291,172358792,-0.3227062224287342,chr1,172339210,172376085,ENSMUSG00000044708.5,+,Kcnj10,protein_coding,5.34964596617018,4.40855827212731,4.2925822139773
chr11,49203731,49204232,-0.2658112784961219,chr11,49201292,49220816,ENSMUSG00000046311.9,+,Zfp62,protein_coding,9.46839994012421,8.05514350956594,7.90926059868193
chr6,29609136,29609637,-0.2984580106821259,chr6,29538827,29611887,ENSMUSG00000012535.10,-,Tnpo3,protein_coding,8.82928294416582,8.43613002691028,7.20964084557514
chr11,33786501,33787002,-0.3841363455251795,chr11,33627339,33995152,ENSMUSG00000053519.11,-,Kcnip1,protein_coding,5.90591446265247,5.2140726230839,4.54159941423565
chr14,28504417,28504918,-0.3747075882042228,chr14,28502750,28529447,ENSMUSG00000021994.10,+,Wnt5a,protein_coding,3.97081022488959,3.2655987200943,3.07121213651967
chr13,75839592,75840093,-0.3082220104376827,chr13,75837868,75852151,ENSMUSG00000021591.7,+,Glrx,protein_coding,7.57471995209936,6.79244533779614,6.14242427303934
chr6,86898989,86899490,-0.3868362167278392,chr6,86847517,86993864,ENSMUSG00000057230.9,+,Aak1,protein_coding,6.22547296063166,4.76777413133768,4.77875865257694
chr7,75456023,75456524,-0.2645720815200684,chr7,75453534,75756609,ENSMUSG00000066406.10,+,Akap13,protein_coding,4.231191223243,4.1255397163858,3.53367265128518
chr3,107502087,107502588,-0.2731022726553617,chr3,107465543,107520018,ENSMUSG00000027894.10,-,Slc6a17,protein_coding,8.04813994910558,7.05369323540369,6.6878905212243
chr7,75754857,75755358,-0.3541232560481306,chr7,75755259,75759368,ENSMUSG00000076961.1,-,Gm23251,miRNA,7.53329570236132,5.98693098683955,5.91712299661512
chr7,75754857,75755358,-0.3541232560481306,chr7,75453534,75756609,ENSMUSG00000066406.10,+,Akap13,protein_coding,7.53329570236132,5.98693098683955,5.91712299661512
chr11,108935927,108936428,-0.3230474962779311,chr11,108918349,108952783,ENSMUSG00000000142.11,+,Axin2,protein_coding,5.85265471298927,4.93105406734239,4.69575291915749
chr13,57450015,57450516,-0.3776156622404621,chr13,57419195,57910314,ENSMUSG00000056222.10,-,Spock1,protein_coding,4.51524322144673,3.77720918624241,3.48624080361693
chr2,146414951,146415452,-0.3325626396779488,chr2,146237879,146514026,ENSMUSG00000037110.15,-,Ralgapa2,protein_coding,4.36138172241971,3.79897984437637,3.47438284169986
chr1,71653023,71653524,-0.3012293438555397,chr1,71583520,71655200,ENSMUSG00000026193.11,-,Fn1,protein_coding,7.63981520168772,6.3570321751169,6.22543000645879
chr1,71653023,71653524,-0.3012293438555397,chr1,71650837,71664843,ENSMUSG00000073652.6,+,Apol7d,antisense,7.63981520168772,6.3570321751169,6.22543000645879
chr16,38945596,38946097,-0.334906580146248,chr16,38899471,39029159,ENSMUSG00000022790.9,+,Igsf11,protein_coding,11.751987464889558,10.726753506117952,8.371496185333191
chr8,16006363,16006864,-0.4367796573636399,chr8,15890537,17537586,ENSMUSG00000060924.10,-,Csmd1,protein_coding,4.54483197125962,3.69012655370656,3.36766118444628
chr5,142096214,142096715,-0.3692627437137676,chr5,141239490,142217586,ENSMUSG00000039683.12,+,Sdk1,protein_coding,6.30240371014517,4.2997049814575,4.89733827174758
chr10,75137117,75137618,-0.3953334202908494,chr10,75058896,75186923,ENSMUSG00000009681.9,+,Bcr,protein_coding,7.95345594970433,7.01015191913576,6.07127650153696
chr16,14316651,14317152,-0.2717503978563942,chr16,14314074,14319285,ENSMUSG00000087557.1,-,Gm15869,sense_intronic,7.77000570086443,6.67270671805935,6.46258924480008
chr16,14316651,14317152,-0.2717503978563942,chr16,14297244,14319375,ENSMUSG00000022677.10,-,Fopnl,protein_coding,7.77000570086443,6.67270671805935,6.46258924480008
chr12,66913990,66914491,-0.4273528289108431,chr12,66467568,67224549,ENSMUSG00000034912.12,-,Mdga2,protein_coding,5.65736896422421,4.72423281506975,4.22143444247492
chr1,135540259,135540760,-0.2800707140661475,chr1,135432580,135609295,ENSMUSG00000009418.11,-,Nav1,protein_coding,5.5804382147107,5.23584328121786,4.61274718573804
chr2,7068230,7068731,-0.364410574456331,chr2,6537694,7511563,ENSMUSG00000002107.14,-,Celf2,protein_coding,5.84081921306412,5.93250434150465,4.55345737615272
chr1,133380594,133381095,-0.3114193166879691,chr1,133361572,133382336,ENSMUSG00000070644.9,+,Etnk2,protein_coding,5.55676721486039,4.22350767798863,4.4941675665674
chr1,133380594,133381095,-0.3114193166879691,chr1,133380303,133426377,ENSMUSG00000070643.7,-,Sox13,protein_coding,5.55676721486039,4.22350767798863,4.4941675665674
chr14,79021823,79022324,-0.3847890279048476,chr14,78847178,79204310,ENSMUSG00000058997.7,+,Vwa8,protein_coding,5.61594471448617,3.439763985166,4.31629813781143
chr1,136331771,136332272,-0.3518186839167542,chr1,136266123,136348104,ENSMUSG00000041570.10,-,Camsap2,protein_coding,7.19006620453182,6.1284402647103,5.6562478344397
chr8,13343792,13344293,-0.3015075103452827,chr8,13337674,13379702,ENSMUSG00000038482.10,+,Tfdp1,protein_coding,4.19568472346754,3.86429181877826,3.41509303211454
chr9,24502447,24502948,-0.2713179830659337,chr9,24409776,24505140,ENSMUSG00000043067.11,-,Dpy19l1,protein_coding,8.23750794790806,7.17343185514048,6.85390198806321
chr4,155942965,155943466,-0.2960212610213339,chr4,155941831,155961604,ENSMUSG00000023286.12,+,Ube2j2,protein_coding,7.01845145561707,6.03047230310747,5.73925356785915
chr8,47974672,47975173,-0.3048973845759927,chr8,47824083,47992543,ENSMUSG00000031563.7,-,Wwc2,protein_coding,6.79949470700169,5.92161901243766,5.525810253352
chr2,109697130,109697631,-0.306316319303429,chr2,109672700,109729007,ENSMUSG00000048482.10,+,Bdnf,protein_coding,10.1903654355587,8.27285009090556,8.27685741811093
chr4,116174670,116175171,-0.3405687865821859,chr4,116171372,116176290,ENSMUSG00000078593.2,+,1700042G07Rik,protein_coding,5.86449021291443,4.68069149880183,4.64832107148923
chr4,116174670,116175171,-0.3405687865821859,chr4,116174246,116179732,ENSMUSG00000085920.1,+,Gm12951,lincRNA,5.86449021291443,4.68069149880183,4.64832107148923
chrX,164980216,164980717,-0.2660689400009376,chrX,164934169,164982375,ENSMUSG00000061778.6,-,Mospd2,protein_coding,24.7480303434996,20.4753039749913,20.6802855833603
chrX,164980216,164980717,-0.2660689400009376,chrX,164978592,164999272,ENSMUSG00000047757.12,+,Fancb,protein_coding,24.7480303434996,20.4753039749913,20.6802855833603
chr13,84062607,84063108,-0.446559703069423,chr13,84023297,84066772,ENSMUSG00000098087.1,-,Gm17750,lincRNA,6.780819080071059,6.394557101046016,5.353979851671322
chr12,16717567,16718068,-0.3713299883961214,chr12,16668615,16802886,ENSMUSG00000036523.12,-,Greb1,protein_coding,4.26669772301847,3.84252116064429,3.30837137486096
chr18,67497122,67497623,-0.2718620485967579,chr18,67486209,67554777,ENSMUSG00000024533.11,-,Spire1,protein_coding,13.852857077669002,10.378314056320344,9.805184235829794
chr2,150787434,150787935,-0.2651867443954798,chr2,150784735,150833758,ENSMUSG00000033059.7,+,Pygb,protein_coding,7.1959839544944,6.41145882045181,6.01198669195164
chr3,36551781,36552282,-0.3168260502149123,chr3,36550606,36567729,ENSMUSG00000027714.7,+,Exosc9,protein_coding,4.74011772002468,4.49564090466315,3.81826373729473
chr11,98283106,98283607,-0.3390794689230064,chr11,98283382,98289444,ENSMUSG00000093673.1,+,Gm20644,sense_overlapping,3.79919547597484,3.94048912224712,3.01192232693435
chr7,101821376,101821877,-0.3042058264553945,chr7,101816313,101824726,ENSMUSG00000007946.10,+,Phox2a,protein_coding,5.83490146310154,5.4426645334905,4.74318476682575
chr7,101821376,101821877,-0.3042058264553945,chr7,101820632,101840076,ENSMUSG00000032737.8,-,Inppl1,protein_coding,5.83490146310154,5.4426645334905,4.74318476682575
chr18,72350973,72351474,-0.3399775696936698,chr18,71256738,72353069,ENSMUSG00000060534.11,-,Dcc,protein_coding,7.41494070310977,5.50797650789239,5.88154911086393
chr6,125344070,125344571,-0.2760237147284607,chr6,125318659,125346943,ENSMUSG00000030340.12,+,Scnn1a,protein_coding,8.10731744873135,8.00071686423104,6.7234644069755
chr5,90365111,90365612,-0.2803083356795374,chr5,90365204,90370487,ENSMUSG00000054945.3,+,Gm9958,protein_coding,5.33781046624502,4.582723537199,4.41116183314795
chr5,90365111,90365612,-0.2803083356795374,chr5,90225190,90368185,ENSMUSG00000055204.10,-,Ankrd17,protein_coding,5.33781046624502,4.582723537199,4.41116183314795
chr5,43868972,43869473,-0.2937225347592304,chr5,43866809,43914375,ENSMUSG00000029084.4,+,Cd38,protein_coding,5.24312646684378,4.83308610573956,4.2925822139773
chr1,133398121,133398622,-0.3120392973768781,chr1,133380303,133426377,ENSMUSG00000070643.7,-,Sox13,protein_coding,4.34362847253198,3.65747056650562,3.50995672745105
chr5,24587068,24587569,-0.3232055046063175,chr5,24584741,24596395,ENSMUSG00000038181.12,+,Chpf2,protein_coding,3.66900497679813,4.06022774198391,2.94077455543196
chr2,140668253,140668754,-0.3411372296388199,chr2,140648914,140673469,ENSMUSG00000051379.8,-,Flrt3,protein_coding,8.90029594371675,7.68504232128859,7.0554873406533
chr2,140668253,140668754,-0.3411372296388199,chr2,140393309,142394966,ENSMUSG00000068205.10,+,Macrod2,protein_coding,8.90029594371675,7.68504232128859,7.0554873406533
chr4,35226252,35226753,-0.3142028492446691,chr4,35189285,35228175,ENSMUSG00000028300.10,-,3110043O21Rik,protein_coding,9.52757743974998,8.18576745836971,7.69581728417478
chr4,35226252,35226753,-0.3142028492446691,chr4,35223897,35264222,ENSMUSG00000084828.1,+,Gm12367,processed_transcript,9.52757743974998,8.18576745836971,7.69581728417478
chr17,74489863,74490364,-0.2658252372767822,chr17,74487493,74502277,ENSMUSG00000024072.8,+,Yipf4,protein_coding,16.4750158958161,13.73728528253,13.7670937857117
chr8,95754835,95755336,-0.3753362062962198,chr8,95754950,95759084,ENSMUSG00000065211.3,-,Gm26265,snoRNA,7.9357026998166,6.38968816231785,6.14242427303934
chr8,95754835,95755336,-0.3753362062962198,chr8,95717451,95809462,ENSMUSG00000036550.11,-,Cnot1,protein_coding,7.9357026998166,6.38968816231785,6.14242427303934
chr13,113877371,113877872,-0.4121010859427603,chr13,113792505,114159461,ENSMUSG00000042348.9,+,Arl15,protein_coding,4.42055922204549,3.7227825409075,3.33208729869509
chr15,7194093,7194594,-0.319149373247013,chr15,7127559,7199489,ENSMUSG00000054263.7,+,Lifr,protein_coding,7.33800995359626,6.92306928659992,5.90526503469806
chr8,118342520,118343021,-0.3540066793407914,chr8,118281733,119326921,ENSMUSG00000031841.14,+,Cdh13,protein_coding,4.09508297410372,4.38678761399334,3.21350767952444
chr4,133201325,133201826,-0.395501265734567,chr4,133128505,133201756,ENSMUSG00000028868.9,+,Wasf2,protein_coding,4.05957647432825,3.52684661770184,3.0949280603538
chr15,66182860,66183361,-0.3161340105600209,chr15,65984387,66288224,ENSMUSG00000056258.8,-,Kcnq3,protein_coding,10.8768244312177,9.42669497200555,8.77489181862763
chr1,172270285,172270786,-0.3083464826383458,chr1,172259641,172321841,ENSMUSG00000038034.11,+,Igsf8,protein_coding,5.54493171493524,5.05079268707918,4.4941675665674
chr1,172270285,172270786,-0.3083464826383458,chr1,172269709,172300064,ENSMUSG00000007097.10,-,Atp1a2,protein_coding,5.54493171493524,5.05079268707918,4.4941675665674
chrX,143606934,143607435,-0.4963370326057539,chrX,143516591,143799796,ENSMUSG00000031284.12,+,Pak3,protein_coding,5.83490146310154,4.64803551160089,4.15028667097253
chr1,82292764,82293265,-0.2842001408093238,chr1,82231101,82293416,ENSMUSG00000055980.2,-,Irs1,protein_coding,7.32025670370853,7.29317047487727,6.03570261578576
chr14,8306243,8306744,-0.3221881896016855,chr14,8294274,8320023,ENSMUSG00000021750.11,-,Fam107a,protein_coding,14.107963712391502,11.675945483757825,8.175734521862038
chr18,75698016,75698517,-0.2624665126900882,chr18,75429224,75699696,ENSMUSG00000052928.8,-,Ctif,protein_coding,4.1542604737295,4.3541316267924,3.47438284169986
chr5,112306195,112306696,-0.3048527567836086,chr5,112274691,112317361,ENSMUSG00000029344.10,+,Tpst2,protein_coding,7.36759870340915,6.38968816231785,5.98827076811751
chr10,75068118,75068619,-0.288811674045316,chr10,75058896,75186923,ENSMUSG00000009681.9,+,Bcr,protein_coding,7.11313545501831,5.29026992655277,5.84597522511273
chr6,143845748,143846249,-0.3968739215813635,chr6,143826425,144783977,ENSMUSG00000041540.12,-,Sox5,protein_coding,5.2904684665444,3.8969478059792,4.03170705180189
chr12,104840914,104841415,-0.3399901088709405,chr12,104761114,104867076,ENSMUSG00000021097.10,-,Clmn,protein_coding,5.47391871538431,4.49564090466315,4.34001406164556
chr17,86948748,86949249,-0.2750239535187868,chr17,86942109,86949887,ENSMUSG00000053375.7,-,Atp6v1e2,protein_coding,5.67512221411195,4.48475557559617,4.70761088107456
chr5,29773691,29774192,-0.3063325414250082,chr5,29733688,29788478,ENSMUSG00000029131.10,+,Dnajb6,protein_coding,9.78204068814082,8.12045548396783,7.94483448443313
chr12,99373705,99374206,-0.478403456310915,chr12,99192980,99452111,ENSMUSG00000033713.7,-,Foxn3,protein_coding,3.31393997904347,2.89549753181695,2.38345034532994
chr1,176997579,176998080,-0.3836687426815273,chr1,176812660,177022437,ENSMUSG00000026504.13,+,Sdccag8,protein_coding,4.27261547298105,4.2997049814575,3.28465545102683
chr10,77566618,77567119,-0.25447803100683,chr10,77528252,77567708,ENSMUSG00000000290.9,+,Itgb2,protein_coding,5.35556371613275,4.95282472547636,4.50602552848446
chr17,28777165,28777666,-0.3308417028325907,chr17,28767307,28780698,ENSMUSG00000004864.8,+,Mapk13,protein_coding,6.16629546100589,5.45354986255748,4.92105419558171
chr3,107695217,107695718,-0.3101559684187936,chr3,107661118,107698560,ENSMUSG00000027893.10,-,Ahcyl1,protein_coding,16.479090913327155,11.886764488296356,9.397188030555101
chr9,57257616,57258117,-0.2756361824725986,chr9,57250322,57264599,ENSMUSG00000032300.6,-,1700017B05Rik,protein_coding,15.2737126534129,13.8243679150659,12.6761612893418
chr1,25826756,25827257,-0.3466140663919365,chr1,25065476,25831707,ENSMUSG00000033569.13,-,Bai3,protein_coding,9.068664055860447,9.45592318228381,9.701917351362948
chr12,3825023,3825524,-0.3649999350639368,chr12,3804007,3916443,ENSMUSG00000020661.11,+,Dnmt3a,protein_coding,5.75205296362545,4.26704899425655,4.48230960465033
chr18,33213208,33213709,-0.3259205147980362,chr18,33197355,33215862,ENSMUSG00000024378.5,-,Stard4,protein_coding,5.56860271478555,5.20318729401692,4.4585936808162
chr4,82303358,82303859,-0.3968471447586805,chr4,82288173,82707750,ENSMUSG00000008575.13,-,Nfib,protein_coding,4.66910472047375,4.27793432332353,3.55738857511931
chr4,82537194,82537695,-0.2912037708977633,chr4,82506016,82549292,ENSMUSG00000087413.1,+,Gm11266,antisense,8.79025064114325,13.5767809987782,12.648483283981355
chr4,82537194,82537695,-0.2912037708977633,chr4,82288173,82707750,ENSMUSG00000008575.13,-,Nfib,protein_coding,8.79025064114325,13.5767809987782,12.648483283981355
